"ｺｰﾄﾞ","勘定科目名","30年  2月","30年  3月","30年  4月","30年  5月","30年  6月","30年  7月","30年  8月","30年  9月","30年 10月","30年 11月","30年 12月","31年  1月"
,"販売費及び一般管理費計","13,857,919","14,599,381","14,139,729","14,152,563","13,616,236","13,543,974","13,473,752","15,637,440","14,129,461","14,043,869","15,901,172","15,123,496"
,"営業利益（損失）","-1,070,996","-332,850","-2,745,138","-2,952,351","-2,034,080","-3,726,607","-1,855,254","-5,143,995","-4,717,942","-1,220,850","-1,233,900","1,659,984"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","6,389","3,736","169,882","5,722","7,181","5,139","7,014","5,944","4,722","6,639","4,528","8,000"
,"営業外収益計","6,389","3,736","169,882","5,722","7,181","5,139","7,014","5,944","4,722","6,639","4,528","8,000"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","14,355","0","0","0","-313","0","1","0","1","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","14,355","0","0","0","-313","0","1","0","1","0","0","0"
,"経常利益（損失）","-1,078,962","-329,114","-2,575,256","-2,946,629","-2,026,586","-3,721,468","-1,848,241","-5,138,051","-4,713,221","-1,214,211","-1,229,372","1,667,984"
