"ｺｰﾄﾞ","勘定科目名"," 1年  7月"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"
"6214","減価償却費","418,000","418,000","418,000","418,000","418,000","418,000","418,000","417,500","295,000","295,000","295,000","295,000"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃・リース料","0","0","0","0","0","0","0","61,183","0","0","861,983","0"
"6216","修繕費","312,590","17,730","17,230","73,860","108,310","41,975","0","278,518","78,030","50,000","0","54,800"
"6217","事務用消耗品費","13,992","3,330","26,177","12,455","30,967","3,200","27,246","7,558","21,913","16,165","55,998","56,284"
"6218","通信交通費","15,231","13,045","16,671","19,516","12,829","15,975","12,768","12,053","12,886","19,417","12,767","14,476"
"6219","水道光熱費","182,004","136,407","73,135","135,529","174,001","136,503","393,462","-31,189","404,083","164,614","52,183","118,428"
"6221","租税公課","138,000","0","0","0","0","138,000","0","173,200","9,020","132,800","0","1,800"
"6222","会議費","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","2,063","0","0","37,733","17,340","49,049","5,173","0","0","0"
"6224","保険料","0","0","0","316,670","0","34,326","0","4,222","0","0","0","0"
"6225","備品消耗品費","249,859","17,274","29,148","232,950","12,360","71,759","24,117","769,279","21,900","188,228","26,265","15,935"
"6227","管理諸費","46,800","46,800","90,800","46,800","46,800","46,800","214,150","46,800","46,800","394,300","90,800","46,800"
"6228","寄附金","10,000","0","0","0","0","3,000","0","0","0","0","0","0"
"6229","その他の一般管理費","33,000","0","33,000","16,500","0","16,500","33,000","0","33,000","16,500","0","33,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","3,421","0","0","0","0"
"6231","雑費","3,700","4,000","7,217","5,345","6,591","8,473","23,500","6,318","4,500","22,800","13,155","11,682"
,"販売費及び一般管理費計","3,677,128","2,942,392","3,878,196","3,554,882","3,130,513","3,644,924","3,323,230","5,064,137","3,709,782","3,696,440","3,763,924","3,133,956"
,"営業利益（損失）","343,855","935,504","500,154","913,510","1,274,081","567,057","692,666","-855,697","1,041,224","190,026","1,052,590","1,525,334"
"7111","受取利息","0","0","89","0","0","0","0","32","113","0","0","0"
"7112","受入家賃","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","678,599","0","0","0","705","0","0","-274,882","0","0","75,000","0"
,"営業外収益計","678,599","0","89","0","705","0","0","-274,850","113","0","75,000","0"
"7511","支払利息割引料","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","-150,000","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","-150,000","0","0","0","0"
,"経常利益（損失）","1,022,454","935,504","500,243","913,510","1,274,786","567,057","692,666","-980,547","1,041,337","190,026","1,127,590","1,525,334"
