"ｺｰﾄﾞ","勘定科目名"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000"
"6225","備品消耗品費","305,466","86,245","96,837","94,659","32,310","72,302","87,008","141,679","83,350","110,666","72,083","60,266"
"6227","管理諸費","20,740","11,740","12,043","11,740","51,740","20,740","9,000","20,740","98,003","20,740","20,740","20,740"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","10,000","10,000","13,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,069,215","3,336,326","3,326,030","3,523,810","2,964,252","2,502,043","2,972,500","2,895,816","2,855,389","2,806,592","3,129,532","2,787,625"
,"営業利益（損失）","-1,221,248","524,608","671,529","-466,937","-677,444","-585,886","-214,973","-950,622","-139,094","-246,019","-136,611","-1,056,029"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","5,000","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","5,000","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","-25","0","0","0","0","0","0","0","6,311","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","66,666","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","66,666","0","-25","0","0","0","0","0","0","0","6,311","0"
,"経常利益（損失）","-1,287,914","524,608","671,554","-466,937","-677,444","-585,886","-214,973","-945,622","-139,094","-246,019","-142,922","-1,056,029"
