"ｺｰﾄﾞ","勘定科目名"," 5年  7月"," 5年  8月"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"," 6年  1月"," 6年  2月"," 6年  3月"," 6年  4月"," 6年  5月"," 6年  6月"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","0","0","1,256,245","2,217,374","1,135,846","1,039,684","1,006,881","1,005,785","-328,978","1,036,482","1,037,752","1,007,725"
,"営業利益（損失）","0","0","-1,256,245","-2,203,033","-1,133,131","-1,031,801","-1,003,633","-1,002,342","331,534","-1,034,057","-1,035,486","-1,004,115"
"7111","受取利息","0","0","0","0","0","0","0","165","0","0","0","0"
"7112",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","672","1,468","31,627","3,633","2,177","2,664","34,057","36,035","4,115"
,"営業外収益計","0","0","0","672","1,468","31,627","3,633","2,342","2,664","34,057","36,035","4,115"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","0","0","-1,256,245","-2,202,361","-1,131,663","-1,000,174","-1,000,000","-1,000,000","334,198","-1,000,000","-999,451","-1,000,000"
