"ｺｰﾄﾞ","勘定科目名"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"
"6216","修繕／車両関係費","0","0","0","0","4,500","80,500","57,500","0","0","20,000","0","48,200"
"6217","事務用消耗品費","0","100","0","1,868","400","0","0","0","0","0","1,868","0"
"6218","通信交通費","14,439","14,217","14,245","14,219","14,325","14,200","14,204","14,339","16,414","14,199","14,256","14,198"
"6219","水道光熱費","297,627","296,988","353,204","406,603","398,323","547,507","554,905","423,848","441,836","367,384","533,537","419,176"
"6221","租税公課","2,000","4,000","0","2,000","0","0","0","2,000","0","2,000","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912"
"6225","備品消耗品費","313,644","252,479","441,553","353,136","444,014","346,534","305,583","272,609","264,691","365,648","258,776","193,546"
"6227","管理諸費","56,310","75,170","102,302","88,930","98,690","101,180","94,160","90,180","89,390","77,880","87,050","66,880"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","4,500","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","3,900","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,787,788","4,658,018","5,151,249","4,565,903","4,687,216","4,877,454","4,976,346","4,889,476","4,324,516","4,561,306","4,714,705","4,341,009"
,"営業利益（損失）","136,338","-957,600","-818,204","-1,051,707","-689,548","-846,400","-898,030","272,076","176,197","1,308,857","-233,154","-188,050"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","-8,278","8,278","0","0","0","-500","0","0","0","-50","0","300"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","200,000","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","-8,278","8,278","0","0","0","-500","200,000","0","0","-50","0","300"
,"経常利益（損失）","144,616","-965,878","-818,204","-1,051,707","-689,548","-845,900","-1,098,030","272,076","176,197","1,308,907","-233,154","-188,350"
