"ｺｰﾄﾞ","勘定科目名"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"
"6111","給与手当","490,500","533,700","548,983","550,000","505,000","490,000","592,000","590,000","603,000","590,000","605,500","607,000"
"6311","雑給","537,447","613,349","511,650","430,652","566,111","453,312","526,427","495,871","766,625","676,178","636,337","610,792"
"6112","旅費交通費","25,909","25,555","27,210","20,118","15,737","15,239","13,570","25,133","18,291","13,135","13,853","15,237"
"6113","広告宣伝費","72,255","70,281","71,836","107,014","60,030","117,836","80,093","97,835","87,436","98,198","88,910","135,069"
"6114","販売促進費","18,781","12,547","13,239","9,699","13,480","19,371","5,133","16,159","7,558","20,133","4,194","4,711"
"6115","荷造発送費","100,630","102,610","113,120","106,590","116,180","108,990","114,560","130,240","131,740","110,840","109,690","136,620"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","336,162","427,578","303,394","261,207","301,838","316,078","415,153","336,229","363,450","289,305","312,920","365,809"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","85,000","80,250","80,250","80,250","80,250","53,500","53,500","-207,500","53,500","53,500","53,500"
"6312","法定福利費","97,196","101,981","103,899","98,991","105,162","105,162","105,152","105,162","109,369","105,162","105,162","105,162"
"6226","厚生費","7,800","43,697","22,400","5,666","5,666","102,205","23,000","79,773","18,384","10,793","10,384","11,733"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","140,942","140,942","140,942","140,942","140,942","-458,977","133,143","133,143","133,143","133,143","133,143","133,143"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000"
"6216","修繕／車両関係費","0","0","0","0","0","0","0","0","0","57,500","0","0"
"6217","事務用消耗品費","0","0","0","0","600","0","0","0","297","0","0","0"
"6218","通信交通費","13,798","14,832","13,918","13,785","14,211","14,160","14,166","14,167","14,179","14,693","13,847","13,931"
"6219","水道光熱費","202,831","160,431","123,000","184,921","151,584","204,289","155,115","165,608","130,363","189,959","117,736","162,406"
"6221","租税公課","0","0","400","0","400","400","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","131,417","88,787","222,757","55,706","96,008","98,201","93,369","120,775","105,208","104,935","106,459","449,387"
"6227","管理諸費","60,374","77,285","59,249","76,552","59,302","60,453","59,302","59,302","47,302","59,302","167,302","48,453"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","2,561,042","2,823,575","2,681,247","2,467,093","2,557,501","2,051,969","2,708,683","2,747,897","2,653,845","2,851,776","2,803,937","3,177,953"
,"営業利益（損失）","-224,936","223,785","-25,704","-86,053","-141,758","328,415","2,149","-244,981","384,364","-286,817","-482,486","123,014"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","3,360","-3,360","0","20","0","57,075","0","0","0","500","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","600,000","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","3,360","-3,360","0","20","0","657,075","0","0","0","500","0","0"
,"経常利益（損失）","-228,296","227,145","-25,704","-86,073","-141,758","-328,660","2,149","-244,981","384,364","-287,317","-482,486","123,014"
