"ｺｰﾄﾞ","勘定科目名"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"
"6226","厚生費","11,350","13,907","5,341","16,111","-1,909","0","0","5,000","5,000","48,287","78,501","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","249,217","249,217","249,217","249,217","249,217","249,217","249,217","249,217","249,217","586,226","149,676","149,676"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","689,182","689,182","689,182","689,182","511,091","511,091","511,091","665,182","665,182","665,182","698,818","677,000"
"6216","修繕／車両関係費","134,500","0","50,909","533,200","0","0","22,500","28,334","96,400","18,810","1,500","56,500"
"6217","事務用消耗品費","25,387","21,532","23,860","0","29,472","3,334","0","13,298","13,073","13,527","4,407","22,916"
"6218","通信交通費","25,703","64,227","2,962","53,070","34,511","2,657","55,719","25,254","34,836","25,270","2,657","56,939"
"6219","水道光熱費","399,878","459,018","485,429","422,115","413,291","251,149","197,018","296,382","449,371","443,779","363,669","299,580"
"6221","租税公課","2,000","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000"
"6225","備品消耗品費","199,290","182,780","115,160","162,562","8,417","19,695","35,477","121,129","16,650","128,189","30,167","65,536"
"6227","管理諸費","90,483","158,895","72,996","437,053","11,460","0","38,915","41,368","38,819","40,897","38,048","39,698"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","3,000","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","5,454,294","4,720,020","4,606,124","5,265,183","3,351,081","2,808,640","2,937,728","3,435,999","3,703,835","4,121,916","3,381,399","2,962,425"
,"営業利益（損失）","8,080,341","6,109,167","2,394,095","1,591,697","-2,839,107","-2,809,480","-269,355","-660,308","-756,420","-786,108","-55,860","-98,965"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","138,500","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","138,500","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","-20","0","-160","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","-20","0","-160","0","0","0","0","0"
,"経常利益（損失）","8,080,341","6,109,167","2,532,595","1,591,697","-2,839,087","-2,809,480","-269,195","-660,308","-756,420","-786,108","-55,860","-98,965"
