"ｺｰﾄﾞ","勘定科目名","30年  2月","30年  3月","30年  4月","30年  5月","30年  6月","30年  7月","30年  8月","30年  9月","30年 10月","30年 11月","30年 12月","31年  1月"
"6113","広告宣伝費","122,138","208,592","73,465","71,206","1,969,740","339,553","344,738","144,712","307,807","565,932","187,777","119,354"
"6114","販売促進費","65,603","78,531","93,705","96,169","47,065","68,800","65,656","110,259","18,745","58,570","54,189","25,105"
"6115","荷造発送費","0","0","7,082","0","0","0","0","457","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","714,502","771,363","683,110","535,995","293,158","838,401","713,598","603,275","405,882","64,993","919,175","458,002"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","80,000","80,000","-69,208","80,000","80,000","80,000","0","0","268,888","65,000"
"6312","法定福利費","101,639","101,639","101,639","101,639","150,545","132,516","132,516","132,516","132,516","132,516","170,255","101,639"
"6226","厚生費","9,166","52,283","9,815","102,235","12,290","11,260","111,892","80,788","206,782","39,982","39,056","69,075"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","155,908","155,908","155,908","155,908","155,908","155,908","155,908","-104,310","134,403","134,403","134,403","134,403"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","245,000","245,000","245,000","245,000","245,000","651,111","330,000","330,000","330,000","330,000","330,000","330,000"
"6216","修繕／車両関係費","0","0","0","0","1,551,011","4,500","-88,000","0","95,200","6,000","40,306","50,000"
"6217","事務用消耗品費","500","8,263","3,819","1,900","1,600","1,600","14,269","4,130","300","0","2,885","757"
"6218","通信交通費","13,043","2,369","13,176","24,259","4,571","25,794","15,821","5,856","23,415","15,525","4,571","25,659"
"6219","水道光熱費","394,578","395,388","298,036","300,045","228,034","255,566","224,377","346,667","277,008","292,171","249,090","339,384"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","9,000"
"6223","接待交際費","0","0","0","17,000","0","0","20,000","0","0","20,000","0","21,000"
"6224","保険料","12,420","12,420","12,420","12,420","12,420","12,420","12,420","41,958","14,882","12,420","12,420","12,420"
"6225","備品消耗品費","749,596","118,958","132,395","102,439","1,050,566","283,333","184,781","196,176","153,835","196,779","251,827","122,159"
"6227","管理諸費","39,941","34,357","50,012","48,128","546,910","53,467","31,537","68,183","47,393","34,382","27,539","26,066"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","10,000","10,000","22,000","25,000","10,000","10,000","10,000","10,000","10,000","20,000","10,000","10,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,692,489","4,846,685","4,415,783","4,317,866","7,970,733","5,690,172","4,876,609","4,474,161","4,339,932","4,122,512","5,044,964","4,168,190"
,"営業利益（損失）","2,249,827","166,560","1,418,122","1,716,288","-5,091,510","2,716,846","2,776,305","1,707,414","-703,069","1,063,012","-164,518","107,906"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","114,048","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","114,048","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","-250","0","3","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","-250","0","3","0","0","0","0"
,"経常利益（損失）","2,249,827","166,560","1,418,122","1,716,288","-5,091,510","2,717,096","2,776,305","1,707,411","-703,069","1,063,012","-50,470","107,906"
