"ｺｰﾄﾞ","勘定科目名"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"
"6119",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","232,809","245,000"
"6234","リース料","0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","631,364","261,364","1,001,364","631,364","261,364","1,171,364","801,364","801,364","746,364","386,364","386,364","386,364"
"6216","修繕費","0","0","0","0","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","45,059","44,249","50,434","62,206","48,220","48,762","39,737","75,516","47,776","68,438","89,369","10,057"
"6219","水道光熱費","23,282","32,579","31,929","51,149","170,557","36,576","-22,090","-53,837","71,169","254,034","24,523","24,104"
"6221","租税公課","39,000","0","0","0","39,000","0","39,000","0","0","17,600","0","0"
"6222","寄付金","0","0","0","0","0","20,000","0","0","0","0","0","0"
"6223","接待交際費","29,000","0","57,930","10,000","2,545","0","0","16,500","3,545","0","0","0"
"6224","保険料","4,897","4,897","4,897","116,927","60,397","4,897","77,387","4,897","77,297","-66,323","19,457","22,177"
"6225","備品消耗品費","28,854","42,095","28,818","37,864","268,270","1,175,465","176,200","390,207","44,797","84,669","178,183","19,525"
"6227","管理諸費","402,334","50,000","102,538","72,682","77,273","55,543","65,000","50,000","75,216","50,000","105,976","65,773"
"6228","諸会費","0","2,000","12,000","0","0","8,000","0","0","0","37,000","93,600","0"
"6229",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","189,793","0","0","0","0","0"
,"販売費及び一般管理費計","4,641,226","4,014,319","4,362,414","4,054,403","4,577,243","5,512,325","4,703,300","4,472,558","4,280,774","4,221,254","4,214,418","4,229,107"
,"営業利益（損失）","1,923,281","1,727,916","-1,624,263","-3,395,300","6,466,633","1,216,044","-2,716,784","-1,713,545","-4,129,302","-2,539,818","-2,022,397","-2,782,220"
"7111","受取利息","0","149","108","0","0","0","0","270","120","0","111","0"
"7112","受取手数料","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","199"
"7118","雑収入","22,770","22,519","122,901","38,458","392,483","85,626","67,029","35,935","65,603","93,728","647,729","38,013"
,"営業外収益計","22,770","22,668","123,009","38,458","392,483","85,626","67,029","36,205","65,723","93,728","647,840","38,212"
"7511","支払利息","37,072","35,875","37,072","0","72,947","-47,712","35,798","32,333","-21,663","35,798","934,642","-31,817"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","50,000","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","37,072","35,875","37,072","0","72,947","-47,712","35,798","32,333","-21,663","35,798","984,642","-31,817"
,"経常利益（損失）","1,908,979","1,714,709","-1,538,326","-3,356,842","6,786,169","1,349,382","-2,685,553","-1,709,673","-4,041,916","-2,481,888","-2,359,199","-2,712,191"
