"ｺｰﾄﾞ","勘定科目名","30年 12月","31年  1月","31年  2月","31年  3月","31年  4月"," 1年  5月"," 1年  6月"," 1年  7月"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"
"6221","租税公課","138,000","0","137,000","0","0","140,600","0","138,000","0","0","0","0"
"6222","会議費","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","4,288","0","4,167","2,470","0","0","2,063","0","0"
"6224","保険料","14,863","0","0","0","0","0","0","0","0","0","316,670","0"
"6225","備品消耗品費","28,819","36,441","11,914","30,170","62,513","35,233","18,980","249,859","17,274","29,148","232,950","12,360"
"6227","管理諸費","46,800","220,990","96,800","46,800","359,800","90,800","46,800","46,800","46,800","90,800","46,800","46,800"
"6228","寄附金","0","0","0","0","0","0","0","10,000","0","0","0","0"
"6229","その他の一般管理費","0","33,000","16,500","0","16,500","33,000","0","33,000","0","33,000","16,500","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","5,560","25,750","14,711","14,156","15,500","10,375","12,177","3,700","4,000","7,217","5,345","6,591"
,"販売費及び一般管理費計","3,274,153","3,498,861","4,126,140","3,421,780","3,851,831","4,665,589","3,395,599","3,677,128","2,942,392","3,878,196","3,554,882","3,130,513"
,"営業利益（損失）","603,756","436,572","-424,264","1,091,040","450,457","-285,936","849,473","343,855","935,504","500,154","913,510","1,274,081"
"7111","受取利息","0","0","26","93","0","0","0","0","0","89","0","0"
"7112","受入家賃","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","414,748","0","0","0","100,000","678,599","0","0","0","705"
,"営業外収益計","0","0","414,774","93","0","0","100,000","678,599","0","89","0","705"
"7511","支払利息割引料","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","150,000","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","150,000","0","0","0","0","0","0","0"
,"経常利益（損失）","603,756","436,572","-9,490","1,091,133","300,457","-285,936","949,473","1,022,454","935,504","500,243","913,510","1,274,786"
