"ｺｰﾄﾞ","勘定科目名"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"
"6226","厚生費","22,858","20,381","10,708","14,239","15,176","67,145","55,980","10,076","74,448","13,849","19,759","18,918"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","338,395","338,395","-896,047","293,197","293,197","293,197","293,197","293,197","293,197","293,197","293,197","293,197"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","570,192","570,192","493,092","493,092","493,092","561,623","493,092","493,092","493,092","493,092","531,547","493,092"
"6216","修繕／車両関係費","0","5,500","0","0","136,364","6,300","0","126,380","0","0","36,800","105,900"
"6217","事務用消耗品費","947","0","2,600","800","1,080","0","300","0","980","0","400","3,040"
"6218","通信交通費","0","12,934","7,916","0","13,790","0","9,526","4,875","5,482","0","9,802","4,931"
"6219","水道光熱費","276,557","286,419","259,489","263,248","285,800","302,645","290,329","279,238","280,060","337,040","327,736","345,359"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","50,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","152,172","105,871","118,810","164,912","327,873","181,335","129,434","101,668","94,633","117,872","157,956","117,870"
"6227","管理諸費","13,091","28,818","7,550","4,800","12,618","11,455","20,500","10,800","25,264","65,295","38,136","27,136"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","3,000","0","0"
,"販売費及び一般管理費計","4,334,243","4,141,261","3,179,741","4,168,677","4,448,982","4,554,624","4,065,070","3,658,132","3,953,672","4,152,961","4,724,163","4,076,180"
,"営業利益（損失）","-575,474","-1,044,501","-359,015","-422,564","-402,597","178,590","-652,134","-947,883","-289,630","-417,112","-17,428","35,408"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","1,274,601","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","1,274,601","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-575,474","-1,044,501","-1,633,616","-422,564","-402,597","178,590","-652,134","-947,883","-289,630","-417,112","-17,428","35,408"
