"ｺｰﾄﾞ","勘定科目名"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"
"6117","支払手数料","176,604","209,581","225,138","207,896","156,393","195,252","205,446","464,775","267,425","202,047","258,105","300,637"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","60,000","0","0","0","0","314,000","78,000","78,000","78,000","78,000"
"6312","法定福利費","110,669","110,669","117,824","96,939","96,939","94,936","94,734","131,430","161,822","125,077","129,004","146,115"
"6226","厚生費","5,000","10,610","-445","99,115","5,000","636","97,400","27,333","102,134","46,466","5,666","4,878"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","84,233","84,233","84,233","84,233","84,233","84,233","84,233","84,233","84,233","84,233","84,233","84,233"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","796,364","796,364","796,364","796,364","796,364","796,364","796,364","796,364","796,364","796,364","796,364","796,364"
"6216","修繕／車両関係費","38,000","2,000","18,000","69,000","18,000","0","18,000","49,800","0","0","27,775","92,000"
"6217","事務用消耗品費","0","0","0","0","0","176","0","0","0","176","0","0"
"6218","通信交通費","3,503","25,362","3,994","25,225","13,937","13,791","3,003","25,197","13,878","3,003","24,852","13,805"
"6219","水道光熱費","428,089","403,258","371,786","419,944","419,441","545,800","437,260","437,053","413,620","543,139","521,907","731,572"
"6221","租税公課","0","0","0","0","0","1,000","0","0","0","2,000","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000"
"6225","備品消耗品費","257,708","304,744","484,663","182,388","229,317","321,905","410,396","354,308","247,247","373,838","385,418","326,436"
"6227","管理諸費","75,246","52,837","80,819","67,806","81,246","60,946","94,806","75,409","100,440","61,234","78,634","69,494"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","13,000","10,000","0","0","10,000","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","4,000","0","0","0","0","0","0"
,"販売費及び一般管理費計","3,995,454","3,960,682","4,811,725","3,877,584","3,709,552","4,427,694","4,606,434","5,200,820","4,824,330","4,441,186","4,676,973","5,014,851"
,"営業利益（損失）","-419,806","475,421","1,060,614","223,841","-1,342,737","-45,345","-388,806","-617,432","-317,887","-879,532","-268,054","-1,372,742"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-419,806","475,421","1,060,614","223,841","-1,342,737","-45,345","-388,806","-617,432","-317,887","-879,532","-268,054","-1,372,742"
