"ｺｰﾄﾞ","勘定科目名"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"
"6113","広告宣伝費","1,164,577","1,351,554","964,698","1,156,452","568,388","492,894","1,140,251","899,222","1,034,962","816,645","1,397,772","1,081,433"
"6114","販売促進費","191,208","139,539","184,091","173,556","77,739","41,300","108,694","128,082","117,775","121,168","101,849","137,307"
"6115","荷造発送費","0","0","1,554","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","808,706","776,174","650,928","771,225","409,876","270,011","662,630","640,312","709,281","644,824","659,589","647,101"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","782,845","101,000","101,000","101,000","0","0","0","0","0","0","0","0"
"6312","法定福利費","622,196","416,452","365,531","403,553","372,720","345,714","335,844","384,909","438,494","459,252","457,796","457,796"
"6226","厚生費","309,480","369,780","314,520","97,877","54,750","-4,654","55,730","168,750","11,182","73,250","5,364","117,639"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","434,817","434,817","434,817","434,817","434,817","434,817","434,817","434,817","434,817","689,571","378,396","378,396"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","549,067","549,067","549,067","549,067","323,966","323,966","323,966","549,067","549,067","549,067","549,067","549,067"
"6216","修繕／車両関係費","235,636","124,000","168,435","77,000","22,000","0","25,909","3,345","147,640","855,000","11,000","76,600"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","25,897","29,929","21,385","19,310","25,395","21,359","29,432","25,370","25,995","25,485","21,905","29,532"
"6219","水道光熱費","564,975","738,258","586,457","771,262","555,530","692,367","384,367","699,338","682,483","1,038,078","668,013","663,666"
"6221","租税公課","4,000","4,000","0","2,000","0","0","0","0","2,000","0","0","0"
"6222","寄付金","0","0","0","0","0","14,000","0","0","5,000","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","78,568","78,568","78,568","78,568","78,568","78,568","78,568","78,568","78,568","78,568","78,568","78,568"
"6225","備品消耗品費","1,238,834","827,914","967,732","653,825","621,012","342,302","741,708","747,194","687,394","894,628","549,584","665,939"
"6227","管理諸費","197,552","204,339","215,604","195,279","136,007","406,207","97,854","203,459","163,934","169,279","810,685","248,279"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","20,000","0","0","0","0","0","50,000","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","12,418,872","11,522,357","10,686,648","10,837,343","7,643,123","7,250,066","8,984,215","9,697,992","10,022,296","11,171,750","10,555,029","9,922,066"
,"営業利益（損失）","2,952,445","3,957,252","2,054,740","4,325,682","-1,832,158","-1,435,846","2,346,145","2,617,160","3,922,349","349,640","2,334,684","2,452,226"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","200,000","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","200,000","0","0"
,"経常利益（損失）","2,952,445","3,957,252","2,054,740","4,325,682","-1,832,158","-1,435,846","2,346,145","2,617,160","3,922,349","149,640","2,334,684","2,452,226"
