"ｺｰﾄﾞ","勘定科目名"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","17,150","0"
"6231","雑費","0","0","0","0","0","0","3,300","0","0","0","0","0"
,"販売費及び一般管理費計","8,627,094","7,740,208","7,900,359","8,658,650","5,718,700","5,049,966","5,404,625","6,242,205","6,569,456","8,227,583","6,912,035","6,085,390"
,"営業利益（損失）","7,772,454","5,752,547","2,848,425","1,633,407","-4,568,104","-3,608,695","-311,122","18,133","22,518","-2,188,465","-826,427","-1,021,857"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","458,455","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","458,455","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","-12","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","-12","0","0","0"
,"経常利益（損失）","7,772,454","5,752,547","2,848,425","2,091,862","-4,568,104","-3,608,695","-311,122","18,133","22,530","-2,188,465","-826,427","-1,021,857"
