"ｺｰﾄﾞ","勘定科目名"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"
"6115","荷造発送費","44,610","0","1,000","1,100","1,100","1,400","0","0","0","1,500","17,600","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","447,426","416,691","171,265","96,270","231,764","330,381","307,994","331,022","407,889","381,987","400,170","314,447"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","95,000","95,000","0","0","0","0","0","0","0","0","237,500","0"
"6312","法定福利費","416,145","424,981","424,981","424,981","371,661","354,968","383,680","389,475","401,155","401,155","484,947","370,721"
"6226","厚生費","-2,364","20,500","3,000","0","0","57,675","27,885","139,400","78,676","117,838","5,000","59,063"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","181,332","181,332","181,332","181,332","181,332","181,332","181,332","181,418","173,683","173,683","173,683","173,683"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","550,000","550,000","550,000","550,000","550,000","550,000","550,000","550,000","550,000","550,000","550,000","550,000"
"6216","修繕／車両関係費","140,233","111,818","164,550","0","7,827","25,000","33,000","11,000","55,000","11,000","0","0"
"6217","事務用消耗品費","13,040","2,360","7,306","997","11,439","16,330","22,886","7,355","30,549","7,670","22,997","32,704"
"6218","通信交通費","15,568","17,826","11,577","32,159","8,196","16,131","17,435","28,404","11,548","11,323","9,660","13,943"
"6219","水道光熱費","371,234","539,899","350,888","381,839","246,071","412,993","389,131","608,795","386,879","456,292","259,946","499,480"
"6221","租税公課","5,000","5,000","0","0","0","5,000","0","0","5,000","0","10,150","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","4,509"
"6224","保険料","38,891","38,891","38,891","38,891","38,891","38,891","38,891","38,999","38,891","38,891","38,891","38,891"
"6225","備品消耗品費","463,426","493,765","636,683","194,927","385,668","653,915","504,327","745,806","585,952","658,964","973,903","380,812"
"6227","管理諸費","202,257","240,484","160,482","119,486","195,247","224,523","207,498","213,022","217,364","151,046","332,380","415,040"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","7,000","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","8,392,737","8,013,994","6,248,605","5,590,043","6,518,676","7,161,953","7,279,456","8,074,519","7,982,081","8,371,912","8,889,404","7,361,516"
,"営業利益（損失）","1,399,893","1,047,260","-3,668,697","-2,286,993","-931,108","618,750","127,349","-472,298","2,147,420","2,889,809","1,349,396","159,933"
"7111","受取利息","0","0","0","0","0","0","164","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","21,769","18,185","0","17,242","11,540","16,775","23,687","24,679","19,358","20,535","19,245","21,005"
,"営業外収益計","21,769","18,185","0","17,242","11,540","16,775","23,851","24,679","19,358","20,535","19,245","21,005"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","-450","450","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","-450","450","0"
,"経常利益（損失）","1,421,662","1,065,445","-3,668,697","-2,269,751","-919,568","635,525","151,200","-447,619","2,166,778","2,910,794","1,368,191","180,938"
