"ｺｰﾄﾞ","勘定科目名"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","19,249","4,000","0","10,361","65,000","0","30,580","0","3,214","0","0","5,900"
,"販売費及び一般管理費計","139,058,311","136,054,039","136,526,814","144,079,938","121,230,176","132,510,390","136,258,269","140,415,277","156,914,122","147,027,110","132,629,565","141,824,579"
,"営業利益（損失）","-22,976,165","-8,809,672","-24,429,431","-18,926,517","-50,273,737","-78,975,026","-3,912,442","696,025","30,938,810","-9,200,716","-56,213,402","-10,813,441"
"7111","受取利息","0","0","0","0","0","172","0","0","0","0","10","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","416,354","1,353,271","462,290","421,446","756,967","1,469,518","279,993","343,728","384,383","1,147,986","309,369","3,987,868"
,"営業外収益計","416,354","1,353,271","462,290","421,446","756,967","1,469,690","279,993","343,728","384,383","1,147,986","309,379","3,987,868"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","108,060"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","1,100","2,888","8,900","5,750","9,962","-8,157","29,819","1,182","979","-673","38,916"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","8,302,250","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","1,100","2,888","8,900","5,750","8,312,212","-8,157","29,819","1,182","979","-673","146,976"
,"経常利益（損失）","-22,559,811","-7,457,501","-23,970,029","-18,513,971","-49,522,520","-85,817,548","-3,624,292","1,009,934","31,322,011","-8,053,709","-55,903,350","-6,972,549"
