"ｺｰﾄﾞ","勘定科目名"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"
"6212","事務員給与","415,515","696,419","396,000","403,563","719,080","786,820","726,600","778,540","56,709","703,000","-131,143","-1,270,549"
"6213","従業員賞与","0","0","0","0","0","0","0","0","0","0","0","0"
"6312","法定福利費","79,809","-70,750","141,885","1,308,742","75,894","148,182","147,662","42,269","121,258","63,811","92,280","91,403"
"6226","厚生費","-1,718","32,333","37,793","94,484","53,936","69,012","65,997","35,443","0","14,669","73,114","81,861"
"6119",,"0","0","0","-44,336","0","0","0","0","0","0","0","0"
"6214","減価償却費","450,000","50,000","50,000","102,024","50,000","136,000","93,000","93,000","93,000","93,000","93,000","93,000"
"6234","リース料","34,167","54,567","45,000","34,800","55,200","34,582","54,982","45,436","45,000","34,800","55,200","55,000"
"6215","地代家賃","331,218","121,856","386,623","-728,818","306,518","306,518","281,818","281,818","281,818","281,818","281,818","281,818"
"6216","修繕費","198,186","846,934","152,674","-8,829","263,844","352,500","36,500","200,800","23,000","36,500","350,750","155,364"
"6217","事務用消耗品費","15,415","20,133","11,620","11,473","9,701","15,300","9,665","10,395","8,988","8,527","9,175","12,669"
"6218","通信交通費","8,573","39,352","8,786","3,472","8,325","7,607","9,504","10,434","8,183","7,455","10,310","7,008"
"6219","水道光熱費","929,275","720,003","682,655","461,341","705,758","637,482","670,752","566,992","396,334","500,188","987,564","1,027,056"
"6221","租税公課","213,555","330,700","220,000","1,320,000","190,700","203,500","220,000","221,800","220,000","1,549,555","6,000","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","20,000","0","0"
"6223","接待交際費","0","0","0","0","0","25,400","15,100","16,700","0","0","0","0"
"6224","保険料","0","0","22,950","25,840","16,260","16,260","16,260","16,260","16,260","16,260","16,260","16,260"
"6225","備品消耗品費","133,449","83,920","162,783","170,725","256,858","171,952","1,648,858","84,969","378,945","4,516,507","1,177,715","653,139"
"6227","管理諸費","26,980","41,280","78,280","2,026,980","148,580","393,489","77,380","226,150","36,100","54,800","86,400","67,918"
"6228","車両費","26,979","4,545","0","3,636","0","5,091","4,429","8,000","0","0","0","0"
"6229","燃料費","564,785","667,882","594,450","806,525","1,100,950","1,028,573","1,282,757","1,379,027","1,279","862","1,129,130","1,709,144"
"6313","決済手数料","9,035","27,290","4,084","5,645","9,422","16,881","15,468","7,098","0","28,174","107,598","61,524"
"6233","衛生管理費","63,500","47,610","109,200","112,720","110,265","110,265","110,265","123,365","87,392","86,665","152,865","237,120"
"6314","貸倒償却","0","0","0","3,257","0","0","0","0","0","0","0","0"
"6231","雑費","142,544","191,791","25,528","20,980","23,401","44,728","24,448","12,500","26,400","27,100","21,500","16,255"
,"販売費及び一般管理費計","5,099,587","5,157,835","4,083,087","7,335,992","5,023,426","5,714,104","6,741,903","5,125,920","2,796,148","9,185,575","6,226,314","5,097,188"
,"営業利益（損失）","-1,225,894","-2,937,119","-1,682,742","-3,989,467","-997,179","-1,006,561","-2,040,683","-3,438,588","-2,725,672","-7,043,241","3,469,271","1,520,885"
"7111","受取利息","0","0","5","0","0","0","0","0","6","0","0","0"
"7112",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","61","0","0","0","0","0","0","0","300"
"7118","雑収入","0","157,334","-132","-216,591","0","94,200","0","18,182","0","0","61,935","0"
,"営業外収益計","0","157,334","-127","-216,530","0","94,200","0","18,182","6","0","61,935","300"
"7511","支払利息","7,018","66,579","6,732","432,386","6,374","6,176","6,293","6,155","5,532","5,400","859","5,400"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","7,018","66,579","6,732","432,386","6,374","6,176","6,293","6,155","5,532","5,400","859","5,400"
,"経常利益（損失）","-1,232,912","-2,846,364","-1,689,601","-4,638,383","-1,003,553","-918,537","-2,046,976","-3,426,561","-2,731,198","-7,048,641","3,530,347","1,515,785"
