"ｺｰﾄﾞ","勘定科目名"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"
"6225","備品消耗品費","241,636","-143,568","66,994","138,240","18,985","94,905","158,943","729,751","939,486","235,937","-149,398","237,915"
"6227","管理諸費","10,164","310,791","327,045","-1,007,364","303,798","330,291","544,418","365,404","635,688","121,596","46,128","55,579"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","24,800","0","0","3,600","44,000","206,000","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","4,000,000","4,000,000","4,000,000"
,"販売費及び一般管理費計","6,112,334","4,529,122","4,195,809","3,651,616","4,322,675","5,342,380","5,679,332","5,824,118","-44,962,934","14,725,940","10,485,533","11,883,356"
,"営業利益（損失）","-6,112,334","-4,529,122","-4,195,804","-3,651,616","-4,322,119","-5,314,678","-5,582,360","-5,709,809","45,287,492","-15,440,592","-10,409,585","-11,325,355"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","1","12"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","366,892","93,971","3,778,018","154,527","744,768","75,670","129,910","107,822","321,335,527","1,560,065","151,130","155,765"
,"営業外収益計","366,892","93,971","3,778,018","154,527","744,768","75,670","129,910","107,822","321,335,527","1,560,065","151,131","155,777"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","-10,000","-105,722","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","2,128,000","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","105,722","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","-10,000","2,128,000","0","0","0"
,"経常利益（損失）","-5,745,442","-4,435,151","-417,786","-3,497,089","-3,577,351","-5,239,008","-5,452,450","-5,591,987","364,495,019","-13,880,527","-10,258,454","-11,169,578"
