ｺｰﾄﾞ,勘定科目名, 4年  6月, 4年  7月, 4年  8月, 4年  9月, 4年 10月, 4年 11月, 4年 12月, 5年  1月, 5年  2月, 5年  3月, 5年  4月, 5年  5月
6232,,0,0,0,0,0,0,0,0,0,0,0,0
6212,事務員給与,0,0,0,0,0,0,0,0,0,0,0,0
6213,従業員賞与,"340,648","377,132","377,132","377,132","377,132","377,132","377,132","377,132","377,132","377,132","377,636",0
6312,法定福利費,"428,295","286,404","175,000","447,826","290,814","159,000","213,500","187,149","1,342","18,371","102,448","845,944"
6226,厚生費,0,0,0,0,0,0,0,0,0,0,0,"228,459"
6119,,"115,833","115,833","115,833","-584,163","86,666","86,666","86,666","86,666","86,666","86,666","-116,346",0
6214,減価償却費,0,0,0,0,0,0,0,0,0,0,0,0
6234,リース料,0,0,0,0,0,0,0,0,0,0,0,0
6215,地代家賃,0,"34,687",0,0,0,0,0,0,"110,540",0,"72,350",0
6216,修繕／車両関係費,0,0,0,0,0,0,0,0,0,0,0,0
6217,事務用消耗品費,"6,992","6,992","6,992","385,427","6,992","6,992","6,992","6,992","18,629","21,929","18,629","20,000"
6218,通信交通費,"3,639","7,466","18,635","10,168","10,126","8,019","3,631","11,248","16,029","10,541","3,503",0
6219,水道光熱費,0,"11,200",0,0,600,0,0,0,"8,800",600,"101,892","1,407"
6221,租税公課,0,0,0,0,"20,000",0,0,"12,000",0,0,0,"24,550"
6222,寄付金,0,0,0,"13,291",0,645,"6,481","36,818",907,0,"100,751",0
6223,接待交際費,"5,000","24,730","5,000","5,000","5,000","5,000","5,000","5,000","22,540","5,000","5,000",0
6224,保険料,100,"42,091","40,964","15,069","7,336","20,422","7,673","6,194","5,909","19,700","3,700",0
6225,備品消耗品費,0,0,0,"16,536",0,"16,914",0,"8,910",0,0,"417,396","126,255"
6227,管理諸費,0,0,0,0,0,0,0,0,0,0,0,0
6228,リース／レンタル料,0,0,0,0,0,0,0,0,0,0,0,0
6229,,0,0,0,0,0,0,0,0,0,0,0,0
6313,,0,0,0,0,0,0,0,0,0,0,0,0
6233,,0,0,0,0,0,0,0,0,0,0,0,0
6314,貸倒償却,0,0,0,0,0,0,0,0,0,0,0,0
6231,雑費,0,0,0,0,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000",0
,販売費及び一般管理費計,"264,150","33,559","105,165","-634,990","1,019,360","1,000,000","1,009,929","1,001,092","1,014,438","1,000,157","812,008","2,592,445"
,営業利益（損失）,"-251,286","-14,624","-105,165","649,048","-1,003,334","-1,000,000","-1,000,118","-1,001,092","-1,000,305","-1,000,157","-812,008","-2,552,250"
7111,受取利息,0,0,0,0,0,0,0,0,288,157,0,0
7112,,0,0,0,0,0,0,0,0,0,0,0,0
7113,,0,0,0,0,0,0,0,0,0,0,0,0
7114,受取配当金,0,0,0,0,0,0,0,0,0,0,0,0
7118,雑収入,0,0,0,"3,379,337","3,334",0,0,0,0,0,0,0
,営業外収益計,0,0,0,"3,379,337","3,334",0,0,0,288,157,0,0
7511,支払利息,0,0,0,0,0,0,0,0,0,0,0,0
7518,手形売却損,0,0,0,0,0,0,0,0,0,0,0,0
7512,,0,0,0,0,0,0,0,0,0,0,0,0
7513,現金過不足,0,0,-465,0,0,0,0,0,0,0,0,0
7514,貸倒償却,0,0,0,0,0,0,0,0,0,0,0,0
7515,繰延資産償却,0,0,0,"700,000",0,0,0,0,0,0,"350,000",0
7519,雑損失,0,0,0,0,0,0,0,0,0,0,0,0
,営業外費用計,0,0,-465,"700,000",0,0,0,0,0,0,"350,000",0
,経常利益（損失）,"-251,286","-14,624","-104,700","3,328,385","-1,000,000","-1,000,000","-1,000,118","-1,001,092","-1,000,017","-1,000,000","-1,162,008","-2,552,250"
