"ｺｰﾄﾞ","勘定科目名"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"
"6214","減価償却費","4,759,787","4,759,787","4,759,787","4,759,787","2,599,397","4,214,227","4,214,227","4,214,227","4,214,227","4,214,227","4,214,227","4,214,227"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","-186,364","-289,091","-241,364","350,670","-75,455","-175,455","974,545","424,545","324,545","644,545","350,670","350,671"
"6216","修繕／車両関係費","52,738","232,000","459,043","818,212","417,200","12,729","68,000","1,030,479","0","3,961,340","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","171,208","217,601","25,602","351,763","622,212","84,441","354,988","26,690","191,476","112,187","120,010","31,230"
"6219","水道光熱費","119,026","212,641","115,106","230,249","-5,959,252","212,232","116,441","158,154","-412,067","396,154","13,049","170,679"
"6221","租税公課","1,088,826","0","136,000","521,000","3,019,010","0","255,600","4,500","30,000","4,000","0","40,500"
"6222","寄付金","30,000","30,000","0","0","0","0","0","0","30,000","0","0","29,000"
"6223","接待交際費","424,514","570,566","1,340,221","838,216","753,853","780,303","1,086,615","1,920,340","1,566,648","369,276","1,225,931","620,665"
"6224","保険料","-163,230","-178,230","-144,328","-114,338","-21,994","-125,288","-44,080","-187,180","-177,548","-174,158","-181,518","-216,858"
"6225","備品消耗品費","38,865","44,902","-32,451","367,851","-49,251","479,419","48,285","268,297","62,105","81,187","90,019","38,237"
"6227","管理諸費","1,290,528","878,272","1,141,109","2,211,437","2,337,019","307,949","5,200,518","1,623,632","1,060,007","2,733,550","986,086","1,229,662"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","143,000","141,000","217,000","34,000","36,000","207,000","60,000","70,000","130,000","20,000","20,000","451,702"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","135,898","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","9,000","0","0","0","0","0","0"
,"販売費及び一般管理費計","29,766,366","16,269,823","23,108,554","16,926,491","-19,797,478","11,606,587","22,864,465","15,518,029","13,070,747","20,461,436","15,921,101","17,430,743"
,"営業利益（損失）","-23,506,314","-7,949,172","-14,061,087","-1,357,240","91,925,982","-1,628,558","-14,201,234","-7,577,100","-5,277,561","-12,796,335","-5,295,281","-6,554,512"
"7111","受取利息","9","833,348","833,356","835,047","919,253","2,103,091","833,481","833,344","833,350","1,884,280","833,663","833,415"
"7112","為替差益","0","0","0","0","2,358,508","2,567,311","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","91","9,490,200","0","0","-75,400","0","10,000,000","890","0","0","0","30,000,000"
"7118","雑収入","4,213,647","14,639,924","1,190,099","3,793,002","9,430,966","486,808","1,811,899","65,400","406,668","168,412","149,756","145,764"
,"営業外収益計","4,213,747","24,963,472","2,023,455","4,628,049","12,633,327","5,157,210","12,645,380","899,634","1,240,018","2,052,692","983,419","30,979,179"
"7511","支払利息","542,245","90,769","539,332","545,381","1,612,659","-163,142","684,897","256,652","674,263","968,443","678,349","918,331"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","5,606","1,300","0","-35,638","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","1,000,000","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","3,304","31,719,936","0","0"
,"営業外費用計","542,245","90,769","539,332","545,381","2,618,265","-161,842","684,897","221,014","677,567","32,688,379","678,349","918,331"
,"経常利益（損失）","-19,834,812","16,923,531","-12,576,964","2,725,428","101,941,044","3,690,494","-2,240,751","-6,898,480","-4,715,110","-43,432,022","-4,990,211","23,506,336"
