"ｺｰﾄﾞ","勘定科目名"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"
"6311","雑給","1,413,292","871,213","771,132","885,640","1,137,928","1,171,132","986,016","1,151,496","926,576","914,341","929,842","773,363"
"6112","旅費交通費","65,862","32,954","5,065","50,362","53,558","51,829","52,911","42,031","48,658","25,214","22,704","24,122"
"6113","広告宣伝費","843,918","151,117","105,946","273,572","399,509","424,213","290,467","431,054","301,215","718,095","220,592","121,951"
"6114","販売促進費","100,204","15,285","12,191","19,120","18,087","47,171","60,762","88,770","67,062","81,902","70,343","71,081"
"6115","荷造発送費","7,200","0","0","0","0","4,073","0","4,645","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","703,801","638,439","432,928","239,402","554,241","574,480","565,450","546,939","577,025","564,918","552,462","572,746"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","50,000","0","0","0","0","0","0","0","0","160,000","0","0"
"6312","法定福利費","196,099","196,099","196,099","167,344","150,899","155,735","167,045","186,386","186,386","191,990","145,409","149,947"
"6226","厚生費","95,944","11,157","0","0","16,221","5,000","27,200","153,811","93,690","21,945","3,977","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","812,354","812,354","812,354","812,354","812,354","812,354","2,160,295","484,806","484,806","484,806","484,806","484,806"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","1,385,100","1,108,080","1,108,080","1,108,080","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100","1,385,100"
"6216","修繕／車両関係費","56,300","10,300","138,000","99,300","51,000","0","3,810","75,400","28,000","0","5,800","78,000"
"6217","事務用消耗品費","0","3,970","5,502","0","0","0","1,868","0","0","0","0","0"
"6218","通信交通費","59,628","35,442","30,687","46,871","40,316","34,095","41,516","20,956","54,114","21,571","43,106","29,705"
"6219","水道光熱費","517,071","597,877","411,683","237,167","243,784","517,690","1,146,226","695,945","501,294","424,821","324,563","387,188"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000"
"6225","備品消耗品費","212,043","47,335","67,740","179,765","135,601","129,945","269,751","344,727","178,829","299,938","202,121","150,618"
"6227","管理諸費","860,334","121,534","-13,806","46,264","66,894","47,165","48,343","44,794","47,144","44,794","74,094","44,794"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","17,150","0","0","0","0"
"6231","雑費","0","0","0","3,300","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","8,658,650","5,718,700","5,049,966","5,404,625","6,242,205","6,569,456","8,227,583","6,912,035","6,085,390","6,458,599","5,295,994","5,098,921"
,"営業利益（損失）","1,633,407","-4,568,104","-3,608,695","-311,122","18,133","22,518","-2,188,465","-826,427","-1,021,857","-906,933","-901,596","-1,203,782"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","458,455","0","0","0","0","0","0","0","0","0","0","480,600"
,"営業外収益計","458,455","0","0","0","0","0","0","0","0","0","0","480,600"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","-12","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","-12","0","0","0","0","0","0"
,"経常利益（損失）","2,091,862","-4,568,104","-3,608,695","-311,122","18,133","22,530","-2,188,465","-826,427","-1,021,857","-906,933","-901,596","-723,182"
