"ｺｰﾄﾞ","勘定科目名"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"
"6312","法定福利費","476,803","491,576","491,576","487,300","437,178","445,418","445,364","433,035","433,035","442,220","409,097","409,097"
"6226","厚生費","80,177","42,308","114,209","17,695","22,907","0","26,615","66,789","10,665","91,364","28,480","10,410"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","307,314","206,217","206,217","206,217","206,217","206,217","206,217","206,217","206,217","206,217","206,217","206,217"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","1,930,000","1,930,000","1,930,000","1,930,000","1,930,000","1,930,000","1,930,000","1,930,000","1,930,000","1,930,000","1,930,000","1,930,000"
"6216","修繕／車両関係費","34,900","141,745","160,700","86,000","373,315","586,727","0","188,412","33,000","23,000","2,220,782","106,500"
"6217","事務用消耗品費","0","0","7,807","0","2,136","0","214","4,250","395","0","4,105","1,222"
"6218","通信交通費","29,526","15,476","18,586","15,747","15,623","23,226","31,343","3,903","23,010","22,631","15,984","15,388"
"6219","水道光熱費","677,064","489,667","492,879","392,716","614,851","507,387","500,334","404,241","475,568","418,146","522,196","555,987"
"6221","租税公課","2,000","2,000","1,000","3,000","2,000","0","3,000","2,000","3,000","2,000","3,000","1,000"
"6222","寄付金","0","0","0","0","0","0","0","20,000","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000"
"6225","備品消耗品費","916,731","477,636","384,604","569,274","396,122","467,257","1,116,179","627,779","612,387","651,413","501,980","548,823"
"6227","管理諸費","221,269","264,055","336,611","430,832","494,130","315,153","388,302","377,436","503,637","352,333","369,077","321,483"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","20,000","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","3,216","0","0","1,078","0"
,"販売費及び一般管理費計","11,299,711","10,798,953","11,035,672","11,847,802","10,247,476","9,883,889","10,673,218","10,925,315","9,661,536","9,518,388","11,744,571","8,992,374"
,"営業利益（損失）","-2,685,130","99,619","2,150,849","1,634,413","-794,071","-2,812,415","-1,445,989","-3,050,204","-1,646,345","-2,084,875","-3,933,384","-2,994,949"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","4,791","3,694","4,345","3,651","7,665","3,610","3,109","4,428","3,222","4,985","3,331","4,360"
,"営業外収益計","4,791","3,694","4,345","3,651","7,665","3,610","3,109","4,428","3,222","4,985","3,331","4,360"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-2,680,339","103,313","2,155,194","1,638,064","-786,406","-2,808,805","-1,442,880","-3,045,776","-1,643,123","-2,079,890","-3,930,053","-2,990,589"
