"ｺｰﾄﾞ","勘定科目名"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"
"6115","接客サービス費","254,084","262,815","271,626","127,190","777,005","377,923","551,716","345,422","579,313","386,198","508,193","712,138"
"6116","コンペ参加諸費","37,568","3,614","3,882","20,205","20,895","70,022","74,292","38,680","37,776","69,017","65,751","20,045"
"6117","プレイ器具費","142,630","0","22,497","2,250,000","51,850","163,200","42,281","220,960","18,991","5,000","48,364","39,200"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","165,000","165,000","165,000","165,000","567,000","567,000","630,000","630,000","630,000","630,000","630,000","630,000"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","社員給与","1,016,314","1,055,450","957,645","996,868","2,084,841","2,047,128","2,090,409","1,981,705","1,997,236","2,127,272","2,060,205","2,288,723"
"6213","従業員賞与","350,000","89,000","89,000","88,000","188,000","158,560","188,000","188,000","188,000","188,000","188,000","188,000"
"6312","法定福利費","93,344","153,665","153,722","610,098","461,289","437,961","-30,567","320,137","320,453","320,282","318,959","319,013"
"6226","厚生費","3,680","15,330","4,282","29,314","22,079","25,000","72,684","13,059","9,380","32,019","9,380","9,380"
"6119","退職手当等","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","433,000","433,000","433,000","442,665","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃・リース料","0","0","21,820","5,455","682,761","682,761","1,699,546","664,372","664,372","769,950","664,372","1,526,355"
"6216","修繕費","110,830","30,130","55,000","50,000","437,530","74,000","169,960","180,230","124,000","697,530","36,230","261,030"
"6217","事務用消耗品費","1,635","32,989","10,355","18,074","72,427","35,290","34,503","39,055","36,885","37,573","14,693","37,317"
"6218","通信交通費","12,657","18,700","13,902","12,708","47,775","29,335","37,697","39,980","42,819","39,349","51,695","33,818"
"6219","水道光熱費","121,064","141,499","115,698","110,277","266,375","307,408","260,434","443,023","438,116","544,178","405,177","369,194"
"6221","租税公課","0","0","114,000","97,600","3,000","71,000","117,600","0","185,000","35,600","9,420","216,900"
"6222","会議費","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","5,111","0","0","0","1,900","12,446"
"6224","保険料","6,000","6,000","-18,000","393,190","60,700","67,760","96,610","114,460","48,430","20,010","54,675","0"
"6225","備品消耗品費","23,053","13,386","105,721","34,860","65,275","36,097","117,364","97,170","112,477","99,790","55,794","51,496"
"6227","管理諸費","46,800","46,800","215,735","105,800","147,600","998,600","489,372","172,800","289,020","91,800","91,800","191,800"
"6228","寄附金","0","0","0","20,000","4,545","0","0","5,455","0","20,000","1,000","5,000"
"6229","その他の一般管理費","16,500","0","33,000","16,500","15,500","48,500","15,500","48,500","32,000","32,000","15,500","48,500"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","3,613","0","0","0","0","0","0","0","0"
"6231","雑費","8,761","20,397","31,786","45,129","110,291","98,883","78,339","112,374","90,127","104,436","115,062","141,912"
,"販売費及び一般管理費計","3,655,002","3,398,124","3,680,316","6,884,654","8,350,616","8,480,307","9,083,087","7,947,252","7,927,144","8,579,501","7,691,065","9,425,057"
,"営業利益（損失）","1,133,646","1,065,605","1,203,053","-1,689,254","2,642,095","1,947,741","710,757","1,644,643","1,160,430","1,834,938","2,830,098","2,426,557"
"7111","受取利息","0","0","0","166","0","0","0","0","66","138","0","0"
"7112","受入家賃","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","1,411","2,000","26","0","0","0","0","0","365,981"
,"営業外収益計","0","0","0","1,577","2,000","26","0","0","66","138","0","365,981"
"7511","支払利息割引料","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","400,000","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","400,000","0","0","0","0"
,"経常利益（損失）","1,133,646","1,065,605","1,203,053","-1,687,677","2,644,095","1,947,767","710,757","1,244,643","1,160,496","1,835,076","2,830,098","2,792,538"
