"ｺｰﾄﾞ","勘定科目名"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"
"6311","雑給","632,594","727,104","749,129","774,471","823,531","802,624","1,032,756","1,020,444","1,135,573","880,082","884,897","1,094,073"
"6112","旅費交通費","34,289","45,925","44,953","43,791","30,275","55,999","68,319","67,254","67,060","50,721","61,539","75,128"
"6113","広告宣伝費","199,948","220,940","292,514","238,861","219,802","198,291","423,821","217,230","366,900","180,404","263,990","339,887"
"6114","販売促進費","35,172","30,082","22,522","21,726","31,650","23,380","22,122","32,671","33,872","22,290","18,627","19,152"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","106,074","196,188","144,006","108,996","169,943","153,172","215,939","145,420","164,163","138,443","138,276","151,970"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","563,650","95,125","95,125","95,125","95,125","63,416","63,416","-117,084","63,416","63,416","63,416"
"6312","法定福利費","213,791","289,017","293,388","217,480","245,530","266,148","266,148","266,148","291,384","266,148","266,148","266,148"
"6226","厚生費","146,030","109,566","160,216","217,332","91,966","97,472","96,379","72,532","10,384","10,384","30,834","30,716"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","43,740","43,740","43,740","43,740","43,740","409,461","13,577","13,577","13,577","13,577","13,577","13,577"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","587,273","587,273","587,273","587,273","587,273","587,273","587,273","587,273","587,273","587,273","587,273","587,273"
"6216","修繕／車両関係費","0","316,000","0","0","13,800","34,500","2,909","0","0","0","39,000","0"
"6217","事務用消耗品費","0","200","0","600","0","0","0","0","0","0","187","300"
"6218","通信交通費","2,203","2,203","2,203","2,203","2,203","2,203","2,203","2,203","2,203","2,203","2,203","2,203"
"6219","水道光熱費","227,243","323,983","344,083","372,425","489,069","512,782","445,807","420,061","436,155","505,353","493,519","412,959"
"6221","租税公課","900","0","900","1,000","0","0","0","2,000","1,000","2,000","1,000","3,000"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","2,000","1,375","0","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","99,197","111,619","239,016","166,652","126,043","90,403","208,244","162,971","265,440","84,954","169,923","112,285"
"6227","管理諸費","45,708","65,144","45,708","281,855","83,112","47,355","45,955","47,355","75,955","45,955","98,955","35,355"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","10,000","0","0","0","0","0","0","0","0","0","3,000","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","3,591,970","4,850,242","4,312,384","4,345,799","5,063,119","4,727,718","4,883,980","4,499,867","4,880,706","4,242,315","4,515,676","4,635,445"
,"営業利益（損失）","1,191,655","432,811","561,544","478,308","-593,303","439,558","1,258,915","1,684,933","2,019,293","1,125,675","600,104","1,665,485"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","1,191,655","432,811","561,544","478,308","-593,303","439,558","1,258,915","1,684,933","2,019,293","1,125,675","600,104","1,665,485"
