"ｺｰﾄﾞ","勘定科目名"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"
,"営業利益（損失）","-5,751,885","17,330,537","3,921,006","23,656,327","-18,660,028","4,228,909","-4,899,908","26,759,404","-5,585,077","21,135,502","-10,059,017","-2,734,284"
"7111","受取利息","0","252","26","0","4","0","0","343","43","0","0","0"
"7112","受取手数料","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","61","300","0","0","0","0","0","0"
"7118","雑収入","5,709","172,078","301,403","332,435","2,258,782","455,818","197,677","323,136","279,639","218,189","238,376","2,187,099"
,"営業外収益計","5,709","172,330","301,429","332,435","2,258,847","456,118","197,677","323,479","279,682","218,189","238,376","2,187,099"
"7511","支払利息","38,937","19,865","18,848","15,806","805,402","18,311","17,922","16,968","240,287","109,690","89,652","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","50,000","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","38,937","19,865","18,848","15,806","855,402","18,311","17,922","16,968","240,287","109,690","89,652","0"
,"経常利益（損失）","-5,785,113","17,483,002","4,203,587","23,972,956","-17,256,583","4,666,716","-4,720,153","27,065,915","-5,545,682","21,244,001","-9,910,293","-547,185"
