"ｺｰﾄﾞ","勘定科目名"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"
"7118","雑収入","0","0","0","0","0","20,000","0","0","90,000","0","0","0"
,"営業外収益計","0","0","0","0","0","20,000","0","0","90,000","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","450","-450","0","0","0","0","0","3,873","-1,173","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","200,000","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","450","-450","0","0","0","0","0","3,873","-1,173","200,000","0"
,"経常利益（損失）","1,982,384","1,716,406","168,796","-913,387","1,115,511","-985,935","408,811","-5,196,731","-7,703,560","-1,799,298","-3,920,242","32,625"
