"ｺｰﾄﾞ","勘定科目名"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"
"6227","管理諸費","118,854","35,261","35,939","37,210","39,526","38,570","36,490","34,943","34,530","34,490","34,490","34,490"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","5,000","0","0","0","0","0","0","0","0","0","5,000","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","195","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,067,294","3,911,201","4,892,255","3,713,008","3,833,543","4,174,104","3,919,247","3,826,876","3,827,403","3,893,938","3,863,039","3,579,957"
,"営業利益（損失）","-2,019,640","-2,422,722","-2,484,842","-1,164,727","-1,496,667","-1,823,028","-1,828,826","-1,960,910","-1,100,134","-2,076,868","-1,542,738","-1,805,294"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","3,636","3,636","7,272","3,636","0","3,636","3,636","272,212","3,636"
,"営業外収益計","0","0","0","3,636","3,636","7,272","3,636","0","3,636","3,636","272,212","3,636"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","-40","0","0","0","-24","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","-40","0","0","0","-24","0","0","0","0","0","0","0"
,"経常利益（損失）","-2,019,600","-2,422,722","-2,484,842","-1,161,091","-1,493,007","-1,815,756","-1,825,190","-1,960,910","-1,096,498","-2,073,232","-1,270,526","-1,801,658"
