"ｺｰﾄﾞ","勘定科目名"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"
"6114","販売促進費","36,331","55,769","57,610","52,573","49,117","28,253","62,906","28,896","35,784","45,291","35,015","71,958"
"6115","荷造発送費","0","1,500","0","0","1,500","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","80,504","56,265","0","0","47,660","10,875","20,013","20,250","154,430"
"6117","支払手数料","249,178","322,505","234,949","270,391","256,759","196,431","120,107","190,699","97,028","120,975","122,943","102,185"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","85,500","57,000","57,000","-231,000","57,000","57,000","57,000","57,000","57,000","57,000","57,000","57,000"
"6312","法定福利費","142,413","114,018","114,018","118,471","114,018","114,018","114,018","167,484","154,580","171,123","154,580","154,580"
"6226","厚生費","106,978","5,000","71,128","18,384","10,384","48,857","11,733","44,006","35,324","48,033","13,983","18,483"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","246,835","222,951","222,951","222,951","222,951","222,951","222,951","222,951","222,951","222,951","222,951","222,951"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","636,364","636,364","636,364","636,364","636,364","636,364","636,364","636,364","636,364","636,364","636,364","636,364"
"6216","修繕／車両関係費","155,250","125,040","57,500","0","52,500","29,900","0","173,294","44,000","77,980","101,000","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","10,075","10,107","10,098","2,203","18,204","10,466","10,082","2,203","18,124","10,136","10,099","10,136"
"6219","水道光熱費","424,406","454,221","329,574","365,348","390,563","493,786","319,954","362,684","312,219","376,831","416,247","450,044"
"6221","租税公課","800","0","0","0","0","1,200","0","1,000","1,000","2,000","0","2,000"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","5,000","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","20,000","20,000","20,000","20,000","20,000","20,000","20,000","20,000","20,000","20,000","20,000","20,000"
"6225","備品消耗品費","161,341","168,595","111,314","266,628","224,301","135,362","175,690","117,554","1,606,565","115,147","91,899","163,372"
"6227","管理諸費","128,642","130,395","122,512","152,447","136,009","159,440","131,451","152,702","121,486","158,724","211,087","165,242"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,841,235","4,591,123","4,228,154","4,886,006","4,806,216","4,622,003","4,690,656","4,460,239","5,810,276","4,463,407","4,559,711","4,873,095"
,"営業利益（損失）","-710,687","249,697","162,590","1,615,891","333,280","-877,853","733,881","715,269","-846,066","192,626","404,385","607,295"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","1","0","550","0","50","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","1","0","550","0","50","0","0","0","0","0"
,"経常利益（損失）","-710,687","249,697","162,589","1,615,891","332,730","-877,853","733,831","715,269","-846,066","192,626","404,385","607,295"
