"ｺｰﾄﾞ","勘定科目名"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"
"6213","従業員賞与","-347,400","0","0","0","0","0","0","0","594,152","0","0","0"
"6312","法定福利費","137,050","137,050","134,491","134,329","137,050","144,658","147,397","147,397","231,762","144,579","147,397","147,363"
"6226","厚生費","0","0","0","0","0","0","0","0","8,182","0","0","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","14,429","14,429","14,429","14,429","14,429","73,422","22,855","22,855","22,855","22,855","22,855","22,855"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","212,728","205,455","205,455","205,455","205,455","205,455","205,455","205,455","205,455","205,455","198,182","212,727"
"6216","修繕／車両関係費","0","0","50,341","4,545","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","21,367","2,947","31,582","10,776","21,433","18,675","2,947","42,233","2,947","26,274","19,377","34,871"
"6219","水道光熱費","30,943","22,185","13,068","17,218","13,451","26,141","18,251","15,229","16,899","25,899","29,372","32,568"
"6221","租税公課","0","2,000","0","0","0","0","2,000","0","2,000","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","0","0","0","0","0","5,000","5,000","5,000","5,000","5,000","5,000","5,000"
"6225","備品消耗品費","38,500","30,179","14,429","22,969","11,317","15,875","8,574","17,698","16,333","18,063","10,535","18,584"
"6227","管理諸費","8,191","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","10,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","1,003,681","1,299,325","1,484,838","1,514,826","1,539,676","1,643,234","1,582,938","1,541,734","2,393,853","1,572,441","1,702,988","2,192,579"
,"営業利益（損失）","1,400,718","658,549","-100,415","214,054","168,191","252,632","514,436","6,015","-778,533","307,489","33,852","97,799"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","1,400,718","658,549","-100,415","214,054","168,191","252,632","514,436","6,015","-778,533","307,489","33,852","97,799"
