"ｺｰﾄﾞ","勘定科目名"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"
"6111","給与手当","2,013,667","1,939,000","1,936,000","1,936,000","1,784,000","1,737,000","1,413,000","1,422,500","1,465,000","1,543,390","1,229,000","1,519,000"
"6311","雑給","2,750,121","2,763,552","2,794,361","2,450,752","2,133,138","2,896,109","2,592,415","2,637,768","2,473,341","2,828,374","2,453,987","2,057,378"
"6112","旅費交通費","101,653","88,191","105,855","95,515","92,945","112,133","104,278","109,064","91,297","86,162","75,227","76,884"
"6113","広告宣伝費","1,397,772","1,081,433","1,273,455","963,836","891,214","1,102,236","973,350","677,403","671,721","1,023,178","610,583","1,297,004"
"6114","販売促進費","101,849","137,307","160,196","126,628","178,407","153,861","152,725","129,989","196,553","89,955","147,597","118,195"
"6115","荷造発送費","0","0","0","0","0","0","153","0","0","718","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","659,589","647,101","696,376","678,642","550,784","733,164","619,320","594,061","630,307","715,963","533,904","392,614"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","302,500","0","0","0","0","0","150,000","0","0","0"
"6312","法定福利費","457,796","457,796","474,934","429,839","507,796","376,879","335,131","335,131","361,887","274,843","274,843","318,621"
"6226","厚生費","5,364","117,639","5,000","0","4,500","5,341","30,274","15,773","21,091","135,227","15,750","8,291"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","378,396","378,396","378,396","378,396","378,396","378,396","378,396","378,396","378,396","378,396","378,396","378,492"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","549,067","549,067","549,067","549,067","549,067","414,007","414,007","414,007","414,007","414,007","549,067","549,067"
"6216","修繕／車両関係費","11,000","76,600","50,000","137,550","11,000","90,700","192,250","0","412,800","463,900","46,500","137,920"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","21,905","29,532","21,390","25,435","24,054","30,307","25,189","26,228","26,169","21,160","29,695","25,219"
"6219","水道光熱費","668,013","663,666","517,239","493,444","722,908","638,327","472,860","664,476","532,421","693,040","702,002","1,002,430"
"6221","租税公課","0","0","0","0","0","4,000","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","14,000","0","56,667","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","78,568","78,568","78,568","78,568","78,568","78,568","78,568","78,568","78,568","78,568","78,568","138,568"
"6225","備品消耗品費","549,584","665,939","1,002,529","441,347","408,717","743,093","843,130","685,047","702,933","608,926","613,887","567,429"
"6227","管理諸費","810,685","248,279","223,825","168,733","206,279","175,279","606,279","171,725","219,725","185,256","204,725","171,725"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","20,000","0","0","0","0","0","0","50,000","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","18,290","0","0","0","0","0","0","65,000","0"
,"販売費及び一般管理費計","10,555,029","9,922,066","10,589,691","8,972,042","8,521,773","9,669,400","9,231,325","8,340,136","8,840,216","9,591,063","8,065,398","8,758,837"
,"営業利益（損失）","2,334,684","2,452,226","2,477,152","2,721,082","1,685,410","5,771,389","2,057,017","2,475,190","1,201,362","1,610,857","-252,006","-3,238,380"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","72"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","72"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","83,333"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","83,333"
,"経常利益（損失）","2,334,684","2,452,226","2,477,152","2,721,082","1,685,410","5,771,389","2,057,017","2,475,190","1,201,362","1,610,857","-252,006","-3,321,641"
