"ｺｰﾄﾞ","勘定科目名"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"
"6226","厚生費","5,455","21,818","0","0","0","0","0","0","6,800","0","13,600","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","64,404","64,404","64,404","64,404","64,404","64,404","64,404","64,404","64,404","64,404","64,457","61,185"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545"
"6216","修繕／車両関係費","0","0","0","0","0","0","0","0","0","0","0","20,000"
"6217","事務用消耗品費","42,797","0","0","16,630","0","0","0","0","0","0","0","0"
"6218","通信交通費","27,017","5,255","16,799","16,662","27,716","16,854","16,761","16,736","5,331","27,047","16,411","5,331"
"6219","水道光熱費","79,537","47,900","49,438","66,509","76,090","54,699","51,255","43,900","51,384","58,025","89,045","74,501"
"6221","租税公課","0","0","0","0","0","0","0","4,000","0","0","4,000","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","10,000","5,000"
"6225","備品消耗品費","25,557","74,680","74,773","17,034","166,163","53,371","66,994","42,567","37,267","78,214","37,248","73,703"
"6227","管理諸費","10,220","10,220","10,220","10,220","11,830","10,220","10,220","10,220","10,220","10,220","11,830","10,220"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","40,000","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,582,818","6,423,278","5,006,058","4,691,347","5,210,745","5,060,379","5,475,494","5,269,622","5,513,762","4,541,098","3,700,260","4,560,815"
,"営業利益（損失）","-1,015,894","-1,114,184","1,221,101","1,771,541","1,356,022","3,931,638","706,382","423,862","2,440","488,880","-652,340","1,387,601"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","668","0","0","0","0","0","0","0","0","0","20","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","668","0","0","0","0","0","0","0","0","0","20","0"
,"経常利益（損失）","-1,016,562","-1,114,184","1,221,101","1,771,541","1,356,022","3,931,638","706,382","423,862","2,440","488,880","-652,360","1,387,601"
