"ｺｰﾄﾞ","勘定科目名"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"
"6214","減価償却費","130,000","130,000","130,000","130,000","130,000","130,000","130,000","130,000","130,000","130,000","222,361","130,000"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃・リース料","677,306","1,694,091","658,917","658,917","764,495","658,917","658,917","658,917","658,917","658,917","677,306","658,917"
"6216","修繕費","0","0","7,500","0","85,865","33,000","36,650","0","80,195","0","2,117,640","410,250"
"6217","事務用消耗品費","16,158","12,122","5,429","23,582","18,718","12,950","26,709","10,836","24,565","17,305","8,595","43,813"
"6218","通信交通費","16,679","17,575","16,623","16,622","16,021","15,987","9,637","8,757","9,800","8,755","10,002","15,099"
"6219","水道光熱費","138,961","123,886","201,172","168,529","199,859","140,515","144,278","118,145","119,965","203,008","201,335","141,832"
"6221","租税公課","71,000","0","0","71,000","17,800","400","71,500","0","0","40,000","-62,000","0"
"6222","会議費","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","5,111","0","0","0","0","2,446","0","5,957","0","0","0"
"6224","保険料","34,850","96,610","70,150","48,430","10,005","54,675","0","0","0","0","460,156","0"
"6225","備品消耗品費","27,576","42,050","46,115","51,682","36,351","34,771","33,487","711,316","235,529","89,416","317,315","8,530"
"6227","管理諸費","498,800","155,895","70,000","144,510","45,900","45,900","95,900","45,900","45,900","45,900","85,900","45,900"
"6228","寄附金","0","0","0","0","10,000","0","5,000","0","0","0","20,000","5,000"
"6229","その他の一般管理費","15,500","15,500","15,500","15,500","15,500","15,500","15,500","15,500","15,500","15,500","15,500","15,500"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","19,432","15,892","52,698","18,006","16,462","36,692","43,658","45,921","65,018","39,593","41,642","36,317"
,"販売費及び一般管理費計","4,536,373","5,176,131","4,179,022","4,315,702","4,147,675","4,061,903","4,452,605","4,268,876","5,008,814","3,946,588","7,009,154","4,790,531"
,"営業利益（損失）","792,405","-175,985","707,698","474,982","1,476,051","1,586,677","1,917,786","738,225","-109,455","752,244","-4,095,641","1,180,538"
"7111","受取利息","0","0","0","66","59","0","0","0","0","76","88","0"
"7112","受入家賃","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","26","0","0","0","0","0","137,034","0","0","0","0","0"
,"営業外収益計","26","0","0","66","59","0","137,034","0","0","76","88","0"
"7511","支払利息割引料","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","400,000","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","400,000","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","792,431","-175,985","307,698","475,048","1,476,110","1,586,677","2,054,820","738,225","-109,455","752,320","-4,095,553","1,180,538"
