"ｺｰﾄﾞ","勘定科目名"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","524,373","428,416","517,964","434,456","462,187","442,826","535,205","351,109","262,072","440,914","509,935","538,587"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","80,000","0","0","0","0","0","50,000"
"6312","法定福利費","396,452","384,365","438,980","421,088","421,088","415,906","393,068","393,068","390,437","397,451","397,451","405,056"
"6226","厚生費","5,054","0","99,100","56,371","44,000","132,073","37,400","49,000","75,900","44,000","56,400","44,000"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","602,713","602,713","602,713","602,713","602,713","602,713","602,713","602,713","352,884","520,446","520,446","520,446"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","1,227,273","1,227,273","987,273","987,273","987,273","987,273","987,273","1,200,000","1,227,273","1,227,273","1,227,273","1,227,273"
"6216","修繕／車両関係費","56,000","65,700","8,000","286,250","0","591,300","829,080","0","159,780","56,175","0","28,965"
"6217","事務用消耗品費","0","0","0","0","0","2,545","891","0","0","0","0","0"
"6218","通信交通費","12,029","11,916","27,789","23,410","11,714","11,758","2,203","11,745","11,686","2,203","21,189","2,203"
"6219","水道光熱費","904,958","479,719","807,640","354,096","826,736","426,998","744,769","281,150","800,600","394,736","696,474","530,829"
"6221","租税公課","0","0","2,000","0","0","0","1,000","0","0","1,000","0","2,000"
"6222","寄付金","0","0","0","0","0","0","0","6,666","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","120,000","60,000","60,000","60,000"
"6225","備品消耗品費","338,654","488,822","647,390","493,681","802,675","413,044","431,377","286,940","345,197","306,554","620,339","657,763"
"6227","管理諸費","194,320","232,330","174,138","231,680","630,680","232,980","221,876","232,330","192,330","238,612","191,680","236,970"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","30,000","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","9,035,547","8,440,278","9,641,685","8,554,752","9,378,891","8,631,425","9,452,095","6,970,037","8,006,124","7,887,718","8,639,286","9,158,782"
,"営業利益（損失）","-552,931","-1,728,330","418,244","-1,163,402","-1,445,385","-1,991,516","-1,526,564","-2,527,352","-4,274,982","-1,196,570","-1,415,341","257,258"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","330","0","0","0","0","0","26","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","83,334","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","330","0","0","0","0","0","26","0","83,334","0","0","0"
,"経常利益（損失）","-553,261","-1,728,330","418,244","-1,163,402","-1,445,385","-1,991,516","-1,526,590","-2,527,352","-4,358,316","-1,196,570","-1,415,341","257,258"
