"ｺｰﾄﾞ","勘定科目名"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"
"6312","法定福利費","125,600","128,405","128,405","80,720","98,534","80,720","80,720","80,720","95,378","126,232","265,806","175,879"
"6226","厚生費","-3,636","41,654","67,350","21,000","28,634","24,634","166,980","42,370","31,392","11,500","12,950","2,250"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","929,609","953,272","832,968","832,968","832,968","832,968","832,968","832,968","832,968","832,968","832,968","832,968"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","751,899","751,898","751,898","751,898","751,898","751,899","751,899","751,898","751,898","751,899","751,899","751,898"
"6216","修繕／車両関係費","0","450,593","40,000","0","24,668","9,200","15,683","0","23,000","0","451,790","23,200"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","31,528","19,399","24,204","19,401","16,993","26,649","24,219","19,396","16,990","26,638","24,235","19,424"
"6219","水道光熱費","657,158","679,820","506,604","449,565","408,649","557,593","467,089","422,171","369,458","444,411","346,055","441,059"
"6221","租税公課","0","0","0","0","0","0","0","1,000","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912"
"6225","備品消耗品費","154,754","645,936","96,694","134,905","139,812","116,834","69,048","156,510","129,036","58,597","125,532","102,337"
"6227","管理諸費","71,213","61,063","60,213","96,975","64,263","77,413","75,263","188,413","119,263","125,713","118,563","116,713"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","14,500","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,528,189","5,701,368","4,897,308","4,345,048","4,202,177","4,467,803","4,266,756","5,138,681","4,453,382","4,446,337","5,270,295","4,780,147"
,"営業利益（損失）","-777,277","-2,190,543","-900,377","-767,232","997,566","145,110","-275,667","-42,487","-314,704","436,086","-1,526,977","-253,582"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","1,145,320","0","466,080","0","0","0","0","0","0"
,"営業外収益計","0","0","0","1,145,320","0","466,080","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","-17","0","0","0","0","-20","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","-17","0","0","0","0","-20","0"
,"経常利益（損失）","-777,277","-2,190,543","-900,377","378,088","997,566","611,207","-275,667","-42,487","-314,704","436,086","-1,526,957","-253,582"
