"ｺｰﾄﾞ","勘定科目名"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"
"6312","法定福利費","257,103","274,123","278,330","253,086","253,122","252,997","220,900","257,706","261,445","257,748","277,258","303,131"
"6226","厚生費","58,780","42,050","28,311","42,384","65,934","0","47,145","54,466","45,600","104,545","135,171","-2,003"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","460,864","460,864","460,864","460,864","460,864","460,864","460,864","460,864","460,864","460,864","460,864","-1,415,259"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","1,341,571","1,154,187","1,395,323","1,442,139","1,117,568","1,459,591","1,195,795","1,314,483","1,006,088","1,172,603","1,365,922","1,152,718"
"6216","修繕／車両関係費","0","0","0","100,680","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","1,745","7,785","100","0","19","996","200","0","0","0","7,707","0"
"6218","通信交通費","8,133","909","909","909","8,647","1,409","909","909","909","8,106","8,128","909"
"6219","水道光熱費","488,351","510,461","500,540","555,427","534,973","470,648","535,076","495,613","494,681","452,712","441,532","453,998"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","335,396","300,261","308,552","259,403","334,222","340,709","277,201","269,613","219,960","254,944","227,146","240,134"
"6227","管理諸費","14,800","14,100","2,100","14,100","2,100","2,800","4,200","2,800","2,800","96,400","2,800","2,800"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","6,731,760","6,553,069","7,007,680","7,292,654","6,567,209","7,432,398","6,446,903","6,878,560","6,020,251","6,507,557","7,249,902","4,465,305"
,"営業利益（損失）","921,557","-112,130","857,192","800,002","-539,343","482,452","450,844","823,779","-504,169","478,349","1,197,382","2,512,944"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","1,876,247"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","1,876,247"
,"経常利益（損失）","921,557","-112,130","857,192","800,002","-539,343","482,452","450,844","823,779","-504,169","478,349","1,197,382","636,697"
