"ｺｰﾄﾞ","勘定科目名"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"
"6114","販売促進費","16,754","15,950","22,630","36,364","33,508","32,521","30,225","28,374","9,409","17,320","8,337","19,472"
"6115","荷造発送費","222,788","201,555","207,920","218,536","207,920","199,415","207,920","210,032","200,370","187,344","199,415","193,051"
"6116","外注費","0","0","0","0","0","18,182","0","0","0","0","0","0"
"6117","支払手数料","19,245","19,063","28,334","62,154","23,500","25,854","24,227","25,318","31,263","28,209","28,377","46,847"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","40,000","0","0","0","0","0","50,000","0","0","0","0"
"6312","法定福利費","127,467","132,940","127,467","130,973","128,371","130,973","130,973","138,578","167,399","167,399","164,005","164,347"
"6226","厚生費","2,250","0","0","0","0","0","6,000","5,000","56,078","5,000","91,000","70,050"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","77,826","77,826","77,826","77,826","77,903","48,094","48,094","48,094","48,094","48,094","48,094","48,094"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","538,447","538,447","538,447","673,060","673,060","673,060","673,060","673,060","673,060","673,060","673,060","673,060"
"6216","修繕／車両関係費","0","0","0","22,000","0","0","0","0","0","0","614,000","0"
"6217","事務用消耗品費","3,500","2,468","0","4,005","0","0","1,545","4,014","1,347","0","1,545","0"
"6218","通信交通費","8,232","8,212","455","16,007","8,224","455","15,970","818","16,457","8,210","8,703","455"
"6219","水道光熱費","259,437","223,103","293,787","236,350","251,894","205,657","279,274","257,926","294,215","208,646","239,546","243,632"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","1,000","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","50,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","76,966","105,481","68,649","13,570","150,380","70,989","185,284","118,596","102,829","31,099","63,943","110,292"
"6227","管理諸費","34,069","64,069","36,069","64,069","34,069","66,777","35,218","34,069","49,072","70,069","46,069","83,185"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","20,500","20,500","20,500","20,500","20,500","41,000","20,500","0","20,500","20,500","20,500"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","2,969,241","2,862,235","2,955,877","3,023,267","3,008,281","2,841,768","3,172,721","3,054,803","3,282,660","2,970,453","3,862,076","3,188,791"
,"営業利益（損失）","1,200,655","-1,691,980","-132,059","-1,033,462","-1,086,610","-164,533","-75,527","682,537","-583,023","-1,255,876","-1,095,373","-10,292"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","1,200,655","-1,691,980","-132,059","-1,033,462","-1,086,610","-164,533","-75,527","682,537","-583,023","-1,255,876","-1,095,373","-10,292"
