"ｺｰﾄﾞ","勘定科目名"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"," 6年  1月"," 6年  2月"," 6年  3月"," 6年  4月"," 6年  5月"," 6年  6月"," 6年  7月"," 6年  8月"
"6112","旅費交通費","42,271","42,962","50,274","66,066","54,742","39,263","58,467","59,863","64,540","42,576","24,815","16,114"
"6113","広告宣伝費","97,400","0","15,000","32,400","100,099","54,582","83,137","35,537","97,464","27,073","23,123","35,405"
"6114","販売促進費","0","136,364","181,818","185,318","454,545","0","545,454","181,818","181,818","0","91,456","181,818"
"6115","荷造発送費","840","0","0","640","0","0","0","0","1,140","382","0","0"
"6116","外注費","514,000","0","226,000","200,200","595,000","358,000","250,000","292,773","295,818","95,000","150,000","216,000"
"6117","支払手数料","323,757","129,219","431,223","363,138","519,033","435,319","505,343","323,196","336,503","355,320","324,449","365,825"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","120,833","30,833","120,833","120,833","120,833","70,834","70,834","70,833","70,833","70,833","120,833","120,833"
"6312","法定福利費","181,637","180,883","174,231","170,589","227,051","257,802","98,578","180,731","198,321","199,239","192,381","176,174"
"6226","厚生費","0","-1,818","12,695","2,727","7,561","0","0","0","0","0","1,091","0"
"6119",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","24,157","22,856","22,856","22,856","22,856","22,856","22,856","22,856","22,856","22,856","22,856","22,856"
"6234","リース料","0","0","0","0","0","0","0","0","16,400","16,400","16,400","16,400"
"6215","地代家賃","212,728","213,455","212,001","203,637","210,637","203,637","203,637","203,637","203,637","203,637","203,637","203,637"
"6216","修繕／車両関係費","0","0","0","0","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","15,988","37,363","21,631","-975","45,950","17,780","8,700","106,371","17,668","8,700","34,312","8,700"
"6219","水道光熱費","53,944","24,583","21,209","14,925","22,615","29,004","33,852","31,590","20,245","17,081","23,700","28,061"
"6221","租税公課","0","0","0","0","0","800","0","0","24,300","2,000","0","164"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","0","0","0","0","0","0","0","0","0","0","0","0"
"6225","備品消耗品費","1,630","1,800","27,112","3,092","16,742","14,061","12,293","23,264","12,221","15,093","9,909","317"
"6227","管理諸費","10,640","13,900","12,270","12,270","12,270","62,270","74,074","12,270","45,716","17,193","12,270","57,197"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","2,768,305","2,133,523","2,678,155","2,705,523","3,573,012","3,056,107","3,342,766","2,974,157","2,921,258","2,429,831","2,609,827","2,570,958"
,"営業利益（損失）","191,119","205,538","156,496","-236,275","-722,352","-100,571","-426,470","714,563","-164,760","1,245,544","1,241,243","346,206"
"7111","受取利息","46","0","0","0","0","0","50","0","0","0","0","0"
"7112",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","46","0","0","0","0","0","50","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","191,165","205,538","156,496","-236,275","-722,352","-100,571","-426,420","714,563","-164,760","1,245,544","1,241,243","346,206"
