"ｺｰﾄﾞ","勘定科目名"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"
"6117","支払手数料","541,135","48,891","1,390,950","103,227","187,686","692,555","356,160","261,725","156,055","261,343","116,118","126,819"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6210","処遇改善手当","0","0","0","18,211","21,294","39,699","54,551","189,673","233,587","248,568","255,888","258,410"
"6213","従業員賞与","0","0","0","0","0","0","0","135,000","0","1,126,995","630,375","630,375"
"6209",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6312","法定福利費","0","562,496","478,113","440,751","501,759","501,759","605,700","831,345","0","474,875","1,144,953","346,538"
"6226","厚生費","0","555,048","91,043","2,520","0","18,697","0","18,625","0","92,407","0","0"
"6119",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","248,000","248,000","248,000","248,000","248,000","248,000","248,000","1,728,569","522,000","522,000","522,000","522,000"
"6234","リース料","0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","386,364","386,364","335,364","390,000","408,182","386,364","643,864","832,364","950,864","987,592","933,728","933,728"
"6216","修繕費","0","0","0","0","0","228,500","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","56,306","72,720","59,927","55,723","68,311","58,834","88,227","142,632","6,331","185,221","101,273","77,637"
"6219","水道光熱費","41,297","72,759","70,085","82,236","97,564","124,904","117,827","184,916","5,290","164,107","148,475","157,097"
"6221","租税公課","1,200","17,000","0","17,000","45,210","37,700","0","121,000","75,200","26,300","44,000","6,000"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","32,749","0","2,300","0","0","907","828","0","5,400","0","0","9,080"
"6224","保険料","4,897","67,477","144,347","4,897","25,507","97,907","-10,593","116,777","42,787","530,217","243,627","4,897"
"6225","備品消耗品費","37,547","174,961","320,361","65,494","319,182","1,263,714","417,569","1,530,682","11,813","424,713","250,266","366,172"
"6227","管理諸費","57,909","53,529","52,334","50,000","50,000","64,845","56,500","93,940","41,455","490,000","72,273","84,555"
"6228","諸会費","0","0","8,000","0","10,000","0","24,000","27,400","0","0","2,000","12,000"
"6229","清掃・衛生費","0","0","0","30,000","0","30,000","30,000","0","0","35,666","40,000","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","36,830","0","0","0","0"
"6231","雑費","0","227","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,085,958","5,266,077","6,026,617","4,718,700","5,483,951","7,173,544","6,563,795","10,811,483","7,110,219","9,849,212","8,899,314","7,986,228"
,"営業利益（損失）","-2,785,299","-4,773,910","-4,855,035","-3,745,265","-4,435,341","-6,135,598","31,095,870","3,971,916","2,525,578","-6,379,028","-4,110,975","2,139,738"
"7111","受取利息","0","0","0","0","375","57","0","78","0","0","301","54"
"7112","受取手数料","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","51","239","0","0","0"
"7118","雑収入","36,327","28,263","52,743","68,857","15,519","34,133","168,651","908,509","89,727","108,588","118,322","160,975"
,"営業外収益計","36,327","28,263","52,743","68,857","15,894","34,190","168,651","908,638","89,966","108,588","118,623","161,029"
"7511","支払利息","0","67,185","-67,684","63,859","33,095","31,736","0","963,221","-33,771","0","64,591","32,099"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","50,000","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","67,185","-67,684","63,859","33,095","31,736","0","1,013,221","-33,771","0","64,591","32,099"
,"経常利益（損失）","-2,748,972","-4,812,832","-4,734,608","-3,740,267","-4,452,542","-6,133,144","31,264,521","3,867,333","2,649,315","-6,270,440","-4,056,943","2,268,668"
