"ｺｰﾄﾞ","勘定科目名"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"
"6115","荷造発送費","1,054","0","0","0","0","1,000","473","473","0","527","0","0"
"6116","外注費","0","0","110,600","0","0","290,819","320,000","335,000","13,200","1,314,500","26,400","458,064"
"6117","支払手数料","-1,357,235","-1,580,505","162,105","-1,738,145","-1,271,016","-1,939,248","-1,857,047","-2,083,990","-1,848,410","-3,238,675","-1,543,628","-1,801,868"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","0","0","0","0","0","0","0"
"6312","法定福利費","359,604","359,604","359,604","393,688","377,496","377,496","377,496","377,496","377,496","377,496","377,496","375,796"
"6226","厚生費","48,852","100,507","80,878","45,854","51,053","49,706","50,295","122,084","282,907","88,905","46,230","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","58,333","207,212","207,212","207,212","207,212","207,212","207,212","207,212","207,212","207,212","207,212","-1,612,951"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","0","0","0","0","9,091","0","0","0","0","0","0","0"
"6216","修繕／車両関係費","0","9,900","0","0","0","0","0","103,000","0","0","12,941","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","16,246","20,412","16,254","20,663","22,304","16,147","13,238","16,147","103,655","16,147","16,538","16,156"
"6219","水道光熱費","0","0","0","0","0","0","0","418","844","0","0","2,291"
"6221","租税公課","0","0","0","0","600","0","0","0","0","0","19,000","3,000"
"6222","寄付金","20,000","0","0","12,000","0","0","0","0","0","0","0","20,000"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","2,162","0"
"6224","保険料","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","10,000"
"6225","備品消耗品費","9,237","44,359","49,107","168,687","11,967","23,831","35,197","4,500","10,561","9,818","200","16,520"
"6227","管理諸費","0","200,000","200,000","200,000","0","132,500","203,982","274,155","213,849","200,000","0","0"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","1,336","0","0","0"
,"販売費及び一般管理費計","93,570","414,636","1,898,596","52,081","61,830","54,947","48,378","56,026","57,398","62,372","32,558","-1,761,663"
,"営業利益（損失）","141,956","-2,160,213","425,439","-6,417","-7,949","-3,702","-8,928","-24,014","-27,273","-4,042","-3,231","1,795,387"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","6,922","1,953","10,166","5,325","8,013","3,712","9,027","4,469","3,799","4,224","3,231","7,326"
,"営業外収益計","6,922","1,953","10,166","5,325","8,013","3,712","9,027","4,469","3,799","4,224","3,231","7,326"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","3","0","0","0","0","0","0","0","0","0","5"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","3","0","0","0","0","0","0","0","0","0","5"
,"経常利益（損失）","148,878","-2,158,263","435,605","-1,092","64","10","99","-19,545","-23,474","182","0","1,802,708"
