"ｺｰﾄﾞ","勘定科目名"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"
"6312","法定福利費","129,744","128,744","132,250","128,569","129,718","129,718","129,718","129,718","129,718","129,018","128,980","133,837"
"6226","厚生費","15,795","0","0","6,800","0","10,500","909","31,613","7,250","5,000","30,050","3,947"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","149,676","149,676","149,676","188,001","109,153","109,153","109,153","109,153","109,153","109,153","109,153","109,153"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","677,000","677,000","727,000","727,000","677,000","677,000","677,000","677,000","677,000","677,000","677,000","677,000"
"6216","修繕／車両関係費","60,400","30,000","-25,000","0","0","0","0","0","87,000","0","0","96,715"
"6217","事務用消耗品費","0","10,449","9,381","0","0","10,577","7,472","9,247","7,734","15,740","14,304","10,562"
"6218","通信交通費","33,823","2,657","56,466","25,157","2,657","56,606","3,021","56,680","34,478","25,233","2,657","56,022"
"6219","水道光熱費","292,231","345,382","424,144","317,624","213,279","340,225","339,643","404,349","431,061","304,937","333,927","344,407"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","60,000","60,000","60,000","120,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000"
"6225","備品消耗品費","38,573","248,078","19,110","0","70,945","49,588","308,556","123,239","23,760","69,471","30,030","43,790"
"6227","管理諸費","41,367","40,047","29,576","0","36,828","38,715","44,205","51,527","57,036","51,128","48,126","49,527"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","10,000","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","6,050","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","2,553,286","2,906,187","2,474,509","2,193,779","2,204,076","2,673,350","3,070,619","2,848,554","2,667,385","2,413,596","2,550,235","2,824,851"
,"営業利益（損失）","-375,058","-213,163","-1,796,606","-2,206,315","174,449","-76,914","2,556,814","884,691","-1,933,192","-195,863","1,135,824","1,197,323"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","94,500","34,000","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","94,500","34,000","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","-20","0","0","-1,000","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","-20","0","0","-1,000","0"
,"経常利益（損失）","-375,058","-213,163","-1,702,106","-2,172,315","174,449","-76,914","2,556,814","884,711","-1,933,192","-195,863","1,136,824","1,197,323"
