"ｺｰﾄﾞ","勘定科目名"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"
"6111","給与手当","598,000","622,000","613,000","634,000","613,000","625,174","643,870","634,522","854,391","832,500","834,391","864,978"
"6311","雑給","1,254,728","1,483,669","1,608,852","2,018,294","1,676,592","1,657,144","1,745,852","1,342,857","1,358,465","1,327,964","1,366,786","1,390,213"
"6112","旅費交通費","89,924","89,987","37,709","50,700","62,207","77,604","71,756","85,782","82,238","86,399","77,171","89,530"
"6113","広告宣伝費","576,949","678,336","397,702","527,877","491,958","716,175","622,311","443,905","622,475","506,136","398,392","422,095"
"6114","販売促進費","31,273","35,010","48,673","42,397","36,531","34,720","33,300","26,367","28,913","26,370","28,380","32,986"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","289,633","324,752","317,732","308,996","301,901","327,397","287,746","466,181","267,156","312,904","303,698","264,795"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","82,500","55,000","55,000","-151,000","55,000","55,000","55,000","55,000","55,000","55,000","55,000","55,000"
"6312","法定福利費","157,994","138,809","207,252","221,277","210,057","210,021","210,146","161,142","189,216","296,036","189,174","169,664"
"6226","厚生費","30,733","-2,655","44,878","53,546","10,384","-1,358","-22,345","165,395","165,333","96,657","-9,938","4,509"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","-13,961","84,655","84,655","84,655","84,655","84,655","84,655","84,655","84,655","84,655","84,655","84,655"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","463,740","463,740","463,741","463,740","463,740","463,740","463,741","463,740","463,740","463,740","463,740","463,740"
"6216","修繕／車両関係費","27,600","281,545","74,750","30,360","0","0","0","0","930,818","11,000","380,000","396,700"
"6217","事務用消耗品費","1,868","0","0","0","0","0","0","0","5,290","0","0","0"
"6218","通信交通費","2,703","2,703","2,703","3,194","2,703","2,703","2,703","2,703","2,703","2,703","2,703","3,203"
"6219","水道光熱費","505,199","632,237","522,498","471,183","472,117","598,869","422,607","428,787","345,827","345,168","368,418","402,606"
"6221","租税公課","0","0","2,000","2,000","16,000","0","4,000","0","2,000","2,000","2,000","2,000"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","330,200","486,447","416,293","471,548","386,234","456,922","347,547","325,481","327,865","346,908","338,528","528,480"
"6227","管理諸費","61,988","59,800","72,835","44,531","47,192","55,037","37,850","42,956","85,564","33,731","119,090","56,474"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","12,000","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,516,071","5,461,035","4,995,273","5,302,298","4,967,271","5,388,803","5,035,739","4,754,473","5,896,649","4,854,871","5,027,188","5,256,628"
,"営業利益（損失）","133,535","1,117,693","910,799","3,707,351","1,480,778","858,112","2,518,016","672,617","174,365","980,478","804,358","1,466,000"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","806,652","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","806,652","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","-947","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","200,000","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","200,000","0","0","0","0","0","0","0","0","-947","0","0"
,"経常利益（損失）","-66,465","1,117,693","910,799","4,514,003","1,480,778","858,112","2,518,016","672,617","174,365","981,425","804,358","1,466,000"
