"ｺｰﾄﾞ","勘定科目名"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"
"6111","給与手当","436,000","446,000","421,000","421,000","471,000","421,000","422,230","422,230","422,230","422,230","379,085","422,230"
"6311","雑給","735,126","988,266","694,939","626,874","760,775","634,498","504,208","455,110","627,039","637,747","557,256","543,336"
"6112","旅費交通費","58,436","76,505","75,926","48,285","67,191","81,118","61,836","51,764","57,973","51,491","2,146","40,414"
"6113","広告宣伝費","243,675","247,800","88,704","67,856","149,841","81,057","65,951","55,836","119,400","78,515","29,318","152,195"
"6114","販売促進費","77,384","104,162","61,692","66,809","72,198","50,075","55,764","52,199","75,688","43,811","21,955","29,685"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","440,807","498,285","301,174","162,653","331,412","299,381","166,534","174,103","338,166","233,223","40,845","203,416"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","95,000","0","0","0","0","0","85,000","0","0","0","0"
"6312","法定福利費","99,960","125,307","95,909","99,960","99,960","99,960","99,960","118,816","99,960","99,960","101,948","104,433"
"6226","厚生費","5,000","29,000","0","0","30,425","4,057","45,520","17,587","0","0","6,800","18,961"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","124,211","124,211","124,211","124,211","124,211","124,211","124,211","124,211","124,211","124,211","124,291","104,598"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000"
"6216","修繕／車両関係費","0","0","0","0","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","6,886","0","3,845","1,592","4,021","0","0","0","0","1,197","1,295","4,127"
"6218","通信交通費","22,584","3,360","13,142","13,720","22,752","13,065","13,014","13,295","3,436","22,448","13,274","3,627"
"6219","水道光熱費","220,787","167,912","303,967","302,336","251,175","187,760","195,559","150,392","190,492","205,224","257,038","175,506"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","19,000","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","1,749","0","0","0","0","0","0"
"6224","保険料","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","30,000","15,000"
"6225","備品消耗品費","111,562","229,539","129,368","20,488","115,723","161,850","160,214","69,589","168,021","133,523","94,378","60,881"
"6227","管理諸費","22,639","22,370","18,380","17,960","19,055","20,390","18,180","18,330","17,775","21,931","750","20,320"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","10,000","10,000","10,000","10,000","10,000","22,000","10,000","0","10,000","10,000","0","20,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","2,960,057","3,512,717","2,687,257","2,328,744","2,874,739","2,566,171","2,288,181","2,153,462","2,599,391","2,430,511","1,990,379","2,248,729"
,"営業利益（損失）","806,022","1,131,429","495,158","-417,410","-54,142","784,906","-1,104,376","-510,764","-47,188","-317,904","-1,879,588","-673,921"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","806,022","1,131,429","495,158","-417,410","-54,142","784,906","-1,104,376","-510,764","-47,188","-317,904","-1,879,588","-673,921"
