"ｺｰﾄﾞ","勘定科目名"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"
"6225","備品消耗品費","768,650","652,823","611,391","807,584","983,201","753,264","635,281","795,590","921,317","741,999","735,234","693,871"
"6227","管理諸費","279,427","278,021","291,019","294,765","270,813","245,141","917,141","245,050","362,641","679,736","269,150","237,150"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","4,000","60,000","0","0","4,000","0","4,500","0","18,000","0","24,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","19,400","0","0","0","0","0","10,736","4,950","550","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","11,246,855","10,779,328","11,151,369","10,584,171","12,110,697","11,982,162","11,028,187","12,987,144","11,135,621","11,272,796","10,998,779","11,125,008"
,"営業利益（損失）","968,041","-334,468","79,201","-626,111","1,604,024","439,966","-1,876,809","1,222,745","821,062","-34,840","-1,011,934","-549,562"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","196,181","200,637","194,273","207,545","200,909","200,909","200,909","200,909","101,364","300,455","200,909","207,273"
,"営業外収益計","196,181","200,637","194,273","207,545","200,909","200,909","200,909","200,909","101,364","300,455","200,909","207,273"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","1,164,222","-133,831","273,474","-418,566","1,804,933","640,875","-1,675,900","1,423,654","922,426","265,615","-811,025","-342,289"
