"ｺｰﾄﾞ","勘定科目名","31年  1月","31年  2月","31年  3月","31年  4月"," 1年  5月"," 1年  6月"," 1年  7月"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"
"6229","諸会費","0","0","10,000","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","328,050","359,078","1,421,703","1,185,274","1,199,808","1,260,840","1,048,990","1,161,216","1,350,266","1,064,697","1,273,122","1,514,700"
,"営業利益（損失）","250,512","69,573","-1,127","454,406","-25,573","260,214","123,853","318,287","-326,769","169,057","516,150","-31,347"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","250,512","69,573","-1,127","454,406","-25,573","260,214","123,853","318,287","-326,769","169,057","516,150","-31,347"
