"ｺｰﾄﾞ","勘定科目名"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"
"6217","事務用消耗品費","0","4,688","0","0","0","0","2,061","0","330","0","0","5,973"
"6218","通信交通費","8,688","8,215","455","16,972","8,216","8,222","791","15,980","8,606","8,579","8,546","791"
"6219","水道光熱費","325,466","405,552","328,357","429,020","303,354","333,024","285,376","329,833","237,498","319,757","286,614","305,002"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","151,179","105,479","127,292","90,925","106,777","84,668","108,240","43,477","130,221","82,260","96,788","51,441"
"6227","管理諸費","77,562","76,668","64,173","78,968","64,173","74,218","70,762","65,165","64,173","67,018","65,166","67,500"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","20,500","20,500","20,500","20,500","20,500","20,500","20,500","20,500","0","41,000","20,500","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","3,380,894","3,262,453","3,164,404","3,158,017","3,429,102","3,372,084","3,205,081","2,938,129","3,213,779","2,964,302","2,999,145","3,090,256"
,"営業利益（損失）","664,837","485,729","1,360,567","711,033","263,120","1,093,829","614,840","676,942","109,963","651,791","478,173","335,237"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","2,700","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","2,700","0","0","0","0","0","0"
,"経常利益（損失）","664,837","485,729","1,360,567","711,033","263,120","1,091,129","614,840","676,942","109,963","651,791","478,173","335,237"
