"ｺｰﾄﾞ","勘定科目名"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"
"6117","支払手数料","384,167","362,989","295,232","357,123","132,523","40,496","245,951","391,750","404,654","386,552","357,416","440,807"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","-149,682","65,000","65,000","65,000","0","0","0","0","0","0","0","0"
"6312","法定福利費","124,165","101,607","99,125","101,733","101,733","101,733","98,548","97,993","101,733","95,127","99,960","99,960"
"6226","厚生費","38,174","65,950","-2,691","16,667","0","0","0","0","0","13,600","0","5,000"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","181,704","181,704","181,704","181,704","181,704","181,704","181,704","181,704","181,704","181,774","124,211","124,211"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","330,000","330,000","330,000","330,000","330,000","0","0","330,000","330,000","330,000","330,000","330,000"
"6216","修繕／車両関係費","0","0","0","0","5,000","0","0","0","0","0","120,000","0"
"6217","事務用消耗品費","3,936","5,330","5,785","0","5,775","0","714","5,037","0","500","7,736","6,886"
"6218","通信交通費","14,832","23,902","3,360","23,852","13,097","3,360","22,492","12,845","13,440","13,014","3,513","22,584"
"6219","水道光熱費","213,719","362,846","328,002","295,486","331,570","31,234","111,408","157,058","194,230","244,550","222,262","220,787"
"6221","租税公課","0","0","0","0","0","200","0","0","0","0","0","0"
"6222","寄付金","0","9,000","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","25,000","0","0","0","0","0","0","0","4,222","0"
"6224","保険料","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","46,556","15,000","15,000"
"6225","備品消耗品費","84,198","-460,212","38,778","134,445","25,136","74,710","24,146","72,698","57,886","113,249","94,784","111,562"
"6227","管理諸費","26,987","24,112","20,197","31,618","51,870","2,495","18,455","27,015","24,415","20,885","27,983","22,639"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","10,000","30,000","10,000","22,000","10,000","10,000","0","10,000","20,000","10,000","10,000","10,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","3,358,930","2,871,966","3,278,894","3,933,007","2,594,255","1,550,437","2,165,081","2,800,100","2,646,775","2,953,142","2,831,005","2,960,057"
,"営業利益（損失）","415,201","447,946","-366,713","-595,383","-1,651,064","-1,364,794","-180,433","782,639","930,217","834,381","204,280","1,437,775"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","415,201","447,946","-366,713","-595,383","-1,651,064","-1,364,794","-180,433","782,639","930,217","834,381","204,280","1,437,775"
