"ｺｰﾄﾞ","勘定科目名"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"
"6311","雑給","1,033,321","1,002,204","1,523,268","1,098,287","1,160,620","1,248,072","1,469,664","1,825,905","1,374,163","1,593,189","1,748,862","1,425,213"
"6112","旅費交通費","70,414","75,494","87,493","88,560","91,584","73,534","115,572","156,304","124,067","147,057","159,194","129,401"
"6113","広告宣伝費","77,883","128,346","59,864","133,146","85,583","105,059","95,840","108,182","67,164","124,886","70,640","157,395"
"6114","販売促進費","68,200","65,789","47,849","47,258","47,259","56,183","48,031","61,272","58,950","64,516","47,258","59,413"
"6115","荷造発送費","0","3,599","0","1,795","0","570","545","0","0","0","1,808","1,299"
"6116","外注費","14,509","7,496","41,189","25,182","25,345","102,357","44,433","25,687","0","6,332","7,045","0"
"6117","支払手数料","438,586","413,071","767,236","561,133","580,463","636,911","683,842","892,189","615,472","637,724","669,266","469,461"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","38,666","38,666","-163,334","38,666","38,666","38,666","38,666","38,666","38,666","38,666","38,666","38,666"
"6312","法定福利費","93,930","93,930","98,137","150,309","150,309","150,309","112,723","137,968","157,813","137,968","137,968","146,383"
"6226","厚生費","110,200","82,978","79,000","15,600","14,700","27,333","123,860","48,549","35,133","29,733","11,733","42,814"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","109,397","109,397","109,397","109,397","109,397","109,397","109,397","109,397","109,397","109,397","109,397","9,442"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","476,000","476,000","690,682","570,928","568,791","728,766","654,227","772,707","636,108","675,301","706,537","650,000"
"6216","修繕／車両関係費","0","0","0","10,000","24,000","0","25,000","84,000","0","0","91,680","0"
"6217","事務用消耗品費","700","900","600","0","0","0","1,967","300","2,655","2,300","200","0"
"6218","通信交通費","4,935","4,885","5,349","0","11,236","5,690","0","5,612","5,016","5,048","8,450","5,233"
"6219","水道光熱費","432,095","407,490","472,900","512,720","474,200","498,710","468,080","520,540","521,150","641,280","666,710","565,800"
"6221","租税公課","0","0","1,000","0","0","0","0","0","0","47,000","2,000","94,000"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","5,000","0","0","0","0","0","0"
"6224","保険料","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000"
"6225","備品消耗品費","215,085","173,753","79,625","138,278","115,295","84,782","104,323","163,447","71,635","128,814","38,094","308,340"
"6227","管理諸費","170,740","20,740","20,740","87,740","20,740","20,740","11,740","60,740","20,740","20,740","21,040","60,740"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","3,860,661","3,615,738","4,495,995","4,099,999","4,030,188","4,484,079","4,620,910","5,758,665","4,586,829","5,013,391","5,096,714","5,075,591"
,"営業利益（損失）","627,768","645,262","1,026,091","465,092","472,796","1,343,271","559,150","418,843","460,426","281,319","484,367","-231,957"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","-5,520","0","0","0","0","0","0","0","0","0","-960"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","100,000"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","-5,520","0","0","0","0","0","0","0","0","0","99,040"
,"経常利益（損失）","627,768","650,782","1,026,091","465,092","472,796","1,343,271","559,150","418,843","460,426","281,319","484,367","-330,997"
