"ｺｰﾄﾞ","勘定科目名"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"
"6227","管理諸費","44,794","74,094","44,794","51,894","59,687","44,794","46,894","46,794","42,894","28,000","46,894","47,381"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","6,458,599","5,295,994","5,098,921","5,206,899","5,107,803","6,149,648","5,239,526","5,090,249","5,065,559","4,956,586","4,983,821","5,094,219"
,"営業利益（損失）","-906,933","-901,596","-1,203,782","441,329","-805,181","-1,247,754","-874,349","-229,142","-3,620,959","-4,974,432","-214,470","-224,328"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","480,600","0","0","0","0","0","330,000","0","0","0"
,"営業外収益計","0","0","480,600","0","0","0","0","0","330,000","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","-126","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","-126","0","0","0","0"
,"経常利益（損失）","-906,933","-901,596","-723,182","441,329","-805,181","-1,247,754","-874,349","-229,016","-3,290,959","-4,974,432","-214,470","-224,328"
