"ｺｰﾄﾞ","勘定科目名"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"
"6114","販売促進費","22,468","25,637","29,322","31,026","57,838","72,742","76,425","83,927","66,386","63,593","70,588","68,014"
"6115","荷造発送費","0","0","0","0","0","0","3,854","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","173,796","173,172","162,377","188,631","213,923","177,916","205,038","167,654","168,939","172,354","181,573","195,664"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","275,000","0","0","0","0","0","50,000"
"6312","法定福利費","138,469","141,735","163,778","171,637","171,637","222,034","183,466","189,180","169,509","161,100","161,100","129,877"
"6226","厚生費","9,873","5,000","2,163","3,436","24,727","-11,000","-11,336","-7,190","31,565","5,000","-22,337","31,655"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","169,132","169,132","184,553","145,361","145,361","145,361","145,361","145,361","145,361","145,361","145,361","145,361"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","463,740","463,740","463,740","463,740","463,740","463,740","463,740","463,740","463,740","463,740","463,740","463,740"
"6216","修繕／車両関係費","0","15,500","38,000","0","44,000","0","20,000","16,900","12,000","40,750","0","88,000"
"6217","事務用消耗品費","7,044","16,425","2,260","0","0","0","0","0","0","432","4,134","3,845"
"6218","通信交通費","2,779","3,281","2,703","3,337","2,703","2,779","2,703","2,703","2,703","2,703","2,703","3,227"
"6219","水道光熱費","212,828","357,718","614,043","455,559","307,325","384,785","256,101","385,677","264,020","349,970","246,029","356,678"
"6221","租税公課","1,000","0","1,000","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","20,000","0","3,200","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","409,786","617,315","377,954","442,792","569,378","615,066","452,973","387,530","429,384","516,824","446,461","359,763"
"6227","管理諸費","23,634","44,489","33,534","84,422","37,349","58,049","24,434","31,394","24,434","34,654","184,434","125,194"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","4,213","9,910","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,670,371","5,070,270","5,146,888","5,665,707","5,847,436","6,184,821","5,107,692","5,122,337","5,044,666","4,603,004","4,645,969","4,433,212"
,"営業利益（損失）","282,139","341,599","60,291","1,718,536","1,213,867","1,131,310","563,059","-331,964","1,851,279","-300,095","283,594","-220,060"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","200","0","0","-10","-533","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","183,333","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","183,533","0","0","-10","-533","0","0","0","0","0"
,"経常利益（損失）","282,139","341,599","-123,242","1,718,536","1,213,867","1,131,320","563,592","-331,964","1,851,279","-300,095","283,594","-220,060"
