"ｺｰﾄﾞ","勘定科目名"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"
"6114","販売促進費","21,955","62,153","62,521","59,759","26,139","30,182","22,168","35,172","30,082","22,522","21,726","31,650"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","19,445","82,271","89,884","108,768","110,624","46,100","19,145","106,074","196,188","144,006","108,996","166,043"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","112,500","0","0","0","0","563,650","95,125","95,125","95,125"
"6312","法定福利費","195,696","199,063","199,063","214,273","199,063","199,063","214,172","213,791","289,017","293,388","217,480","245,530"
"6226","厚生費","0","5,000","10,500","61,300","206,278","28,400","98,000","146,030","109,566","160,216","217,332","91,966"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","43,795","43,740","43,740","43,740","43,740","43,740","43,740","43,740","43,740","43,740","43,740","43,740"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","537,273","587,273","587,273","587,273","587,273","587,273","587,273","587,273","587,273","587,273","587,273","587,273"
"6216","修繕／車両関係費","0","0","22,501","0","155,125","0","0","0","316,000","0","0","13,800"
"6217","事務用消耗品費","0","0","34,118","3,836","0","0","2,136","0","200","0","600","0"
"6218","通信交通費","2,778","2,203","3,353","2,203","2,316","2,203","2,203","2,203","2,203","2,203","2,203","2,203"
"6219","水道光熱費","226,424","171,758","270,957","286,754","337,993","328,389","154,660","227,243","323,983","344,083","372,425","489,069"
"6221","租税公課","0","0","0","900","990","0","0","900","0","900","1,000","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","2,000","1,375"
"6224","保険料","50,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","11,650","84,760","276,975","224,440","102,150","28,400","70,466","99,197","111,619","239,016","166,652","126,043"
"6227","管理諸費","28,100","33,708","93,708","39,316","89,108","34,100","45,708","45,708","65,144","45,708","281,855","83,112"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","10,000","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","2,556,904","3,316,863","3,863,881","4,398,979","3,892,040","2,745,130","2,719,481","3,591,970","4,850,242","4,312,384","4,345,799","5,059,219"
,"営業利益（損失）","-2,507,008","459,543","1,032,190","1,992,939","-704,518","-2,852,796","-1,343,298","1,191,655","432,811","561,544","478,308","-589,403"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-2,507,008","459,543","1,032,190","1,992,939","-704,518","-2,852,796","-1,343,298","1,191,655","432,811","561,544","478,308","-589,403"
