"ｺｰﾄﾞ","勘定科目名"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"," 6年  1月"," 6年  2月"," 6年  3月"," 6年  4月"," 6年  5月"," 6年  6月"," 6年  7月"," 6年  8月"
"6213","従業員賞与","-2,400,000","850,000","850,000","4,474,892","850,000","850,000","850,000","850,000","4,486,446","850,000","850,000","850,000"
"6312","法定福利費","1,866,188","2,267,235","1,549,460","1,513,344","3,198,796","1,580,973","1,550,402","1,575,772","1,573,328","1,553,213","3,764,251","1,599,241"
"6226","厚生費","2,853","16,100","77,218","223,497","34,573","34,164","54,537","38,309","23,935","35,407","70,724","64,318"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","583,266","567,461","567,461","567,461","567,461","567,461","567,461","567,461","567,461","567,461","567,461","567,461"
"6234","リース料","0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","1,123,636","425,109","1,125,109","1,125,109","1,143,655","1,143,655","1,152,000","1,152,001","1,152,001","1,152,001","1,152,001","1,152,001"
"6216","修繕費／車両関係費","0","0","105,000","0","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","3,135","17,940","17,655","34,392","15,540","33,138","16,922","120,980","32,060","20,168","25,199","23,736"
"6218","通信交通費","174,616","227,386","164,973","311,224","203,733","146,706","105,319","158,944","154,703","91,632","172,758","105,973"
"6219","水道光熱費","63,656","146,610","139,599","129,070","151,691","150,037","146,669","137,438","124,971","124,047","144,558","167,475"
"6221","租税公課","16","9,000","0","600","9,000","0","0","11,200","0","0","10,000","0"
"6222","寄付金","10,000","0","0","0","0","25,414","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","71,982","7,564","10,000","0","5,556","10,000","0","71,581","0"
"6224","保険料","77,060","108,480","77,060","77,060","77,060","77,060","86,420","86,420","86,420","86,420","86,420","86,420"
"6225","備品消耗品費","222,071","458,204","600,492","17,791","16,892","380,946","28,790","623,786","120,458","110,220","207,582","324,665"
"6227","管理諸費","224,991","141,923","186,882","677,082","104,481","260,782","107,082","172,082","241,582","165,282","102,082","137,082"
"6228","リース／レンタル料","3,534,890","4,240,932","3,369,458","3,035,051","3,135,427","3,159,186","4,059,617","3,178,676","3,082,088","3,166,464","3,440,368","3,231,622"
"6229","諸会費","12,000","10,000","10,000","10,000","10,000","10,000","10,000","17,200","10,000","10,000","10,000","90,000"
"6313","本部費","0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","2,903,364","0","0","0","0","0","4,575,976","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","47,078,258","58,345,392","58,990,152","67,293,273","64,384,049","60,398,624","65,066,794","61,663,589","67,739,438","64,245,365","69,929,194","75,662,429"
,"営業利益（損失）","19,353,377","1,339,841","5,093,269","4,669,083","7,199,608","5,775,549","22,600","3,772,878","3,252,075","11,378,673","10,545,805","9,686,861"
"7111","受取利息","1,092","4","4","4","4","701","845","4","141","146","125","12,368"
"7112","為替差益等","105,398","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","30,710","30,477","30,477","30,477","30,477","30,477","40,477","30,477","30,477","30,477","30,477","30,477"
,"営業外収益計","137,200","30,481","30,481","30,481","30,481","31,178","41,322","30,481","30,618","30,623","30,602","42,845"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損等","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","19,490,577","1,370,322","5,123,750","4,699,564","7,230,089","5,806,727","63,922","3,803,359","3,282,693","11,409,296","10,576,407","9,729,706"
