"ｺｰﾄﾞ","勘定科目名"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"
"6113","広告宣伝費","525,686","409,730","473,619","844,591","668,289","581,881","535,663","450,511","938,447","820,933","616,004","695,836"
"6114","販売促進費","31,641","34,784","42,084","34,668","33,436","41,838","37,044","34,696","20,216","20,931","20,194","20,916"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","3,808","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","322,857","264,390","341,133","376,177","360,490","355,695","374,797","350,209","353,862","390,473","383,788","350,219"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","75,875","75,875","75,875","75,875","50,583","50,583","-128,917","50,583","50,583","50,583","50,583","50,583"
"6312","法定福利費","226,165","206,531","206,531","196,338","217,984","243,229","257,254","258,283","258,283","258,283","309,977","311,472"
"6226","厚生費","96,324","86,689","14,666","57,678","5,000","65,678","71,184","10,384","10,384","11,733","57,315","83,733"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","165,291","165,291","165,291","260,404","171,206","171,206","171,206","171,206","171,206","171,206","171,206","171,206"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","940,909","940,909","940,909","940,909","940,909","940,909","940,909","940,909","940,909","940,909","940,909","940,909"
"6216","修繕／車両関係費","0","0","0","91,387","40,000","45,000","0","0","4,090,400","600,300","0","44,000"
"6217","事務用消耗品費","0","0","0","0","0","0","0","600","0","0","0","0"
"6218","通信交通費","13,001","3,003","23,019","13,053","12,948","13,170","3,003","23,778","13,070","13,131","3,003","13,210"
"6219","水道光熱費","524,084","411,534","686,911","625,225","678,869","469,537","612,757","653,224","614,712","441,160","557,739","360,541"
"6221","租税公課","1,084","0","0","0","0","0","2,000","0","0","4,000","0","0"
"6222","寄付金","0","0","0","0","0","0","0","30,000","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","330,428","385,273","371,982","578,045","343,853","568,639","661,035","476,980","3,327,652","525,947","630,429","481,278"
"6227","管理諸費","194,149","149,387","188,387","151,919","196,346","242,987","172,387","109,567","259,220","154,783","223,331","168,496"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","3,000","5,000","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","6,075,169","5,738,781","6,147,687","6,891,652","6,512,706","6,713,608","7,216,620","6,152,084","14,037,080","7,703,497","6,956,042","6,756,249"
,"営業利益（損失）","-127,605","928,799","967,633","-861,094","1,963,238","1,925,516","4,000,914","744,470","-6,797,902","2,092,378","793,848","1,471,493"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","2,575","0","0","3,484","130,909","0","19,326","16,364","16,364","21,298","16,364"
,"営業外収益計","0","2,575","0","0","3,484","130,909","0","19,326","16,364","16,364","21,298","16,364"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","1","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","216,666","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","216,667","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-127,605","931,374","967,633","-1,077,761","1,966,722","2,056,425","4,000,914","763,796","-6,781,538","2,108,742","815,146","1,487,857"
