"ｺｰﾄﾞ","勘定科目名"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"
"6113","広告宣伝費","869,373","896,720","453,165","1,057,081","895,353","822,217","325,167","190,233","484,820","656,550","728,120","689,815"
"6114","販売促進費","82,929","51,363","73,202","147,708","79,034","89,606","22,416","24,808","43,121","55,378","33,790","52,793"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","346,655","540,776","348,871","408,439","296,211","417,328","254,813","120,151","159,385","199,145","215,833","249,988"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","54,000","54,000","254,292","54,000","54,000","54,000","0","0","0","0","0","0"
"6312","法定福利費","251,241","251,241","328,188","318,561","312,110","318,474","287,641","287,641","258,501","285,174","291,172","309,059"
"6226","厚生費","87,711","34,752","38,081","77,200","-1,165","5,000","0","0","18,700","5,000","0","27,200"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","208,748","208,748","208,748","208,748","208,748","208,748","208,748","208,748","208,748","208,748","208,748","208,748"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","816,000","816,000","816,000","816,000","816,000","816,000","816,000","816,000","816,000","816,000","816,000","816,000"
"6216","修繕／車両関係費","177,000","126,000","412,600","159,540","173,855","123,500","197,017","0","220,000","0","135,000","40,000"
"6217","事務用消耗品費","0","0","0","0","0","0","818","0","0","0","0","0"
"6218","通信交通費","12,713","12,076","15,993","18,603","16,577","18,785","16,362","16,044","18,272","18,198","26,661","18,511"
"6219","水道光熱費","500,114","555,539","380,604","644,387","502,488","607,255","416,046","466,562","216,360","364,424","450,437","662,908"
"6221","租税公課","6,000","6,000","8,000","4,000","4,000","8,000","0","0","0","4,000","0","600"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","27,560","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","546,564","560,428","1,189,784","533,317","542,240","393,126","245,707","217,964","363,141","486,398","471,933","494,587"
"6227","管理諸費","169,946","166,910","186,248","158,910","381,870","188,260","69,236","37,560","73,906","53,910","96,386","43,910"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","20,000","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","7,916,703","8,280,124","9,073,933","8,937,238","8,342,186","7,663,241","5,581,308","4,871,199","5,846,645","6,838,194","6,796,971","7,067,116"
,"営業利益（損失）","1,984,269","3,123,971","3,455,033","2,639,810","134,681","1,469,934","-2,647,431","-2,575,946","19,016","768,811","-564,359","-398,046"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","162,000","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","162,000","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","-3","0","0","0","0","0","0","0","1,431","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","200,000"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","-3","0","0","0","0","0","0","0","1,431","0","200,000"
,"経常利益（損失）","1,984,269","3,123,974","3,455,033","2,639,810","134,681","1,469,934","-2,647,431","-2,413,946","19,016","767,380","-564,359","-598,046"
