"ｺｰﾄﾞ","勘定科目名"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"
,"営業外収益計","2,029","3,427","5,544","4,116","3,356","4,081","5,471","3,880","3,720","3,091","3,344","6,309"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","5,000","0","0","200","0","0","0","3,861","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","5,000","0","0","200","0","0","0","3,861","0","0","0","0"
,"経常利益（損失）","995,254","-104,436","-1,274,535","-537,416","-1,106,564","-651,372","-1,944,266","-2,798,947","-5,056,745","-4,238,211","-2,512,263","-1,202,858"
