"ｺｰﾄﾞ","勘定科目名"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"
"6116","外注費","0","500,000","553,273","760,000","914,364","888,364","996,364","1,061,364","0","1,161,364","1,833,364","1,302,727"
"6117","支払手数料","569,107","543,229","597,212","738,677","731,964","645,476","42,387","790,636","1,405,427","906,715","987,336","874,445"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","-400,000","0","0","0","0","283,333","922,250","0","0","0","0"
"6312","法定福利費","399,261","399,261","399,261","399,261","417,552","409,830","409,299","495,529","503,365","461,773","425,653","414,433"
"6226","厚生費","0","6,000","5,000","5,000","5,000","0","0","0","0","0","0","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","61,185","61,185","61,185","61,185","61,185","61,185","61,185","61,185","61,185","61,185","61,185","61,185"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545"
"6216","修繕／車両関係費","20,000","0","0","0","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","5,331","27,098","5,331","27,266","16,382","16,122","5,331","27,913","16,756","5,255","26,900","16,113"
"6219","水道光熱費","74,501","66,197","54,670","59,419","74,586","98,882","95,546","69,659","55,961","62,550","77,755","102,204"
"6221","租税公課","0","0","0","0","0","0","0","0","0","2,000","0","2,000"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000"
"6225","備品消耗品費","73,703","51,440","30,670","15,702","21,276","9,475","66,655","62,280","39,133","35,555","25,128","24,318"
"6227","管理諸費","10,220","10,220","10,220","10,220","10,220","11,830","10,220","10,220","11,620","10,460","12,190","10,460"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","40,000","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,560,815","5,160,011","5,036,055","4,995,072","5,288,515","5,521,627","5,247,362","6,487,167","5,601,601","5,804,446","6,286,657","5,879,453"
,"営業利益（損失）","1,387,601","-1,232,094","-813,659","452,810","415,350","-1,094,119","1,140,927","-4,433,761","-3,046,085","1,496,488","-209,063","147,957"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","1,387,601","-1,232,094","-813,659","452,810","415,350","-1,094,119","1,140,927","-4,433,761","-3,046,085","1,496,488","-209,063","147,957"
