"ｺｰﾄﾞ","勘定科目名"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"," 6年  1月"," 6年  2月"," 6年  3月"
"6312","法定福利費","199,146","200,271","174,067","348,291","200,494","346,602","221,018","250,834","174,127","329,154","236,366","236,346"
"6226","厚生費","5,700","5,700","5,700","5,700","5,700","32,973","5,700","16,364","16,238","-5,700","0","0"
"6119","退職手当等","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","285,000","285,000","285,000","285,000","285,000","370,061","233,792","233,792","233,792","233,792","233,792","233,792"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃・リース料","642,251","678,615","660,433","660,433","660,433","660,433","755,496","755,496","755,496","755,496","755,496","755,496"
"6216","修繕費","0","24,364","110,300","0","111,879","20,000","0","273,760","40,000","72,727","5,100","44,000"
"6217","事務用消耗品費","12,733","18,003","18,778","24,366","32,180","4,509","32,336","17,696","14,080","23,800","14,583","26,813"
"6218","通信交通費","6,377","0","0","916","13,383","2,434","5,735","0","3,066","182","14,210","15,217"
"6219","水道光熱費","143,869","143,006","111,503","161,922","122,991","113,410","144,931","131,531","124,184","185,448","151,032","180,486"
"6221","租税公課","0","22,500","0","106,000","23,950","132,000","35,541","35,541","35,541","35,541","35,541","35,541"
"6222","会議費","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","19,626","0","6,185","0","0","2,287","28,609","6,075","46,018","26,736","21,273"
"6224","保険料","82,893","0","0","0","9,000","460,596","38,310","38,310","151,240","89,400","86,740","38,310"
"6225","備品消耗品費","45,449","24,617","22,521","42,351","36,232","29,635","33,085","71,363","59,174","21,837","37,742","29,781"
"6227","管理諸費","45,900","95,900","45,900","45,900","60,000","70,000","170,900","449,900","155,000","210,900","263,660","155,000"
"6228","寄附金","0","5,000","0","5,000","0","5,000","32,500","0","0","0","0","0"
"6229","その他の一般管理費","15,500","15,500","15,500","15,500","15,500","15,500","15,500","15,500","15,500","15,500","15,500","15,500"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","147,112","93,773","109,092","120,999","76,750","86,105","120,121","47,180","53,029","45,389","33,844","81,751"
,"販売費及び一般管理費計","4,168,987","4,071,771","4,049,982","4,522,864","4,803,990","4,774,292","4,955,933","5,101,590","4,213,170","4,516,974","4,454,531","4,446,925"
,"営業利益（損失）","861,237","1,613,190","1,177,609","133,783","-355,172","45,324","947,348","152,663","55,727","212,709","198,118","1,027,766"
"7111","受取利息","0","0","0","0","51","17","0","0","0","0","84","28"
"7112","受入家賃","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","250,000","0","0","7,230","0","0","285,500","0","0","0"
,"営業外収益計","0","0","250,000","0","51","7,247","0","0","285,500","0","84","28"
"7511","支払利息割引料","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","400,000","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","400,000","0","0"
,"経常利益（損失）","861,237","1,613,190","1,427,609","133,783","-355,121","52,571","947,348","152,663","341,227","-187,291","198,202","1,027,794"
