"ｺｰﾄﾞ","勘定科目名"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"
"6112","旅費交通費","37,393","30,481","23,508","6,488","14,475","200,591","-134,368","27,381","20,500","21,111","10,272","2,386"
"6113","広告宣伝費","135,854","150,600","178,582","54,400","55,382","105,982","58,873","77,917","74,924","61,883","73,302","80,330"
"6114","販売促進費","1,593","54,273","40,932","34,253","54,999","50,532","38,076","55,269","53,622","54,467","40,187","19,955"
"6115","荷造発送費","94,645","73,234","76,533","64,913","71,782","90,013","78,623","111,708","87,505","150,210","26,691","8,360"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","345,023","273,592","291,671","98,251","58,866","279,966","223,488","255,115","259,265","304,132","104,337","56,850"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","122,500","0","0","0","0","0","20,000","0","0","0"
"6312","法定福利費","72,863","72,863","84,775","71,035","72,863","72,842","91,615","91,615","94,417","91,615","91,615","97,339"
"6226","厚生費","23,300","0","5,000","0","0","28,300","9,011","5,000","0","6,007","0","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","157,420","157,420","157,420","157,420","157,420","157,420","157,420","157,420","157,420","157,420","157,420","-640,234"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000"
"6216","修繕／車両関係費","0","0","0","0","0","0","0","0","0","44,545","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","6,516","6,534","7,346","6,785","6,773","6,792","6,788","6,785","7,801","6,794","6,813","6,785"
"6219","水道光熱費","107,250","130,128","91,514","194,437","120,001","199,346","158,242","210,338","160,813","218,284","183,989","163,404"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","50,000"
"6225","備品消耗品費","74,137","153,477","102,036","141,524","101,365","83,914","149,408","133,342","142,443","146,194","42,451","6,500"
"6227","管理諸費","48,374","48,749","47,249","47,249","47,249","167,249","48,374","47,249","47,249","58,144","46,125","0"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","20,500","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","833","0","0"
,"販売費及び一般管理費計","2,519,029","2,446,880","2,509,420","2,089,658","2,028,561","2,760,184","2,202,860","2,473,772","2,449,732","2,698,629","1,974,000","962,935"
,"営業利益（損失）","457,086","-345,008","-41,546","-370,050","-100,073","-94,732","-56,974","-311,959","37,697","81,048","-1,422,992","-1,034,563"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","6,923","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","600,000"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","6,923","600,000"
,"経常利益（損失）","457,086","-345,008","-41,546","-370,050","-100,073","-94,732","-56,974","-311,959","37,697","81,048","-1,429,915","-1,634,563"
