"ｺｰﾄﾞ","勘定科目名"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"
"6221","租税公課","1,200","17,000","0","17,000","0","4,900","0","41,100","0","0","44,000","6,000"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","10,000","0","2,300","0","0","0","0","0","3,000","0","0","9,080"
"6224","保険料","4,897","67,477","84,537","4,897","4,897","77,297","-110,953","4,897","22,177","526,177","42,127","4,897"
"6225","備品消耗品費","21,417","67,848","70,759","22,974","90,883","98,881","356,861","1,219,213","5,131","368,389","227,316","339,892"
"6227","管理諸費","56,000","52,079","52,334","50,000","50,000","64,845","55,600","86,000","20,000","490,000","50,000","78,191"
"6228","諸会費","0","0","8,000","0","10,000","0","24,000","21,400","0","0","2,000","12,000"
"6229","清掃・衛生費","0","0","0","30,000","0","30,000","30,000","0","0","35,666","40,000","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","36,830","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","3,011,081","3,700,103","3,566,362","3,253,750","3,826,169","3,580,466","4,231,031","6,403,962","4,579,267","6,627,447","5,361,197","4,964,557"
,"営業利益（損失）","-1,710,422","-3,240,703","-2,588,180","-2,561,131","-3,319,601","-3,240,201","30,709,866","4,769,830","1,781,369","-6,138,076","-3,927,266","1,253,942"
"7111","受取利息","0","0","0","0","375","57","0","78","0","0","301","54"
"7112","受取手数料","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","51","239","0","0","0"
"7118","雑収入","36,327","28,263","52,743","68,857","15,519","34,133","168,651","908,509","89,727","105,290","111,131","152,991"
,"営業外収益計","36,327","28,263","52,743","68,857","15,894","34,190","168,651","908,638","89,966","105,290","111,432","153,045"
"7511","支払利息","0","67,185","-67,684","63,859","33,095","31,736","0","963,221","-33,771","0","64,591","32,099"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","50,000","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","67,185","-67,684","63,859","33,095","31,736","0","1,013,221","-33,771","0","64,591","32,099"
,"経常利益（損失）","-1,674,095","-3,279,625","-2,467,753","-2,556,133","-3,336,802","-3,237,747","30,878,517","4,665,247","1,905,106","-6,032,786","-3,880,425","1,374,888"
