"ｺｰﾄﾞ","勘定科目名"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"
"6215","地代家賃","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545"
"6216","修繕／車両関係費","0","0","0","0","20,000","0","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","42,797","0","0","16,630","0","0"
"6218","通信交通費","5,408","27,262","16,080","16,150","15,937","5,255","27,017","5,255","16,799","16,662","27,716","16,854"
"6219","水道光熱費","564","49,406","56,048","67,739","82,547","587","79,537","47,900","49,438","66,509","76,090","54,699"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000"
"6225","備品消耗品費","58,455","58,455","36,247","39,823","13,365","54,384","25,557","74,680","74,773","17,034","166,163","53,371"
"6227","管理諸費","15,570","10,220","10,220","10,220","28,830","10,220","10,220","10,220","10,220","10,220","11,830","10,220"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","40,000","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","3,231,313","3,544,282","3,849,961","3,800,175","3,531,201","3,533,892","4,582,818","6,423,278","5,006,058","4,691,347","5,210,745","5,060,379"
,"営業利益（損失）","2,104,065","1,790,752","825,444","1,396,169","1,439,317","2,143,314","-1,015,894","-1,114,184","1,221,101","1,771,541","1,356,022","3,931,638"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","668","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","668","0","0","0","0","0"
,"経常利益（損失）","2,104,065","1,790,752","825,444","1,396,169","1,439,317","2,143,314","-1,016,562","-1,114,184","1,221,101","1,771,541","1,356,022","3,931,638"
