"ｺｰﾄﾞ","勘定科目名"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"
"6213","従業員賞与","-64,054","99,000","99,000","99,000","99,000","-404,000","99,000","99,000","99,000","99,000","99,000","-334,108"
"6312","法定福利費","119,468","428,128","157,828","68,277","199,862","200,025","174,891","199,462","199,904","200,812","199,146","200,271"
"6226","厚生費","5,700","5,700","5,700","32,971","17,769","13,881","31,034","5,700","5,700","30,700","5,700","5,700"
"6119","退職手当等","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","130,000","130,000","130,000","222,361","224,000","224,000","224,000","285,000","285,000","285,000","285,000","285,000"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃・リース料","658,917","658,917","658,917","677,306","658,917","658,917","1,799,669","658,917","658,917","658,917","642,251","678,615"
"6216","修繕費","0","80,195","0","2,117,640","410,250","0","0","0","4,600","794,455","0","24,364"
"6217","事務用消耗品費","10,836","24,565","17,305","8,595","43,813","18,024","24,798","9,485","26,751","29,058","12,733","18,003"
"6218","通信交通費","8,757","9,800","8,755","10,002","15,099","6,649","7,606","6,645","7,481","0","6,377","0"
"6219","水道光熱費","118,145","119,965","203,008","201,335","141,832","148,576","167,466","225,395","263,934","219,488","143,869","143,006"
"6221","租税公課","0","0","40,000","-62,000","0","65,750","6,000","5,600","40,000","0","0","22,500"
"6222","会議費","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","5,957","0","0","0","2,514","14,358","0","0","0","0","19,626"
"6224","保険料","0","0","0","460,156","0","34,850","112,930","55,490","48,430","-20,330","82,893","0"
"6225","備品消耗品費","711,316","235,529","89,416","317,315","8,530","76,994","51,729","57,703","23,227","46,380","45,449","24,617"
"6227","管理諸費","45,900","45,900","45,900","85,900","45,900","335,260","47,809","85,900","124,960","45,900","45,900","95,900"
"6228","寄附金","0","0","0","20,000","5,000","0","0","0","20,000","20,000","0","5,000"
"6229","その他の一般管理費","15,500","15,500","15,500","15,500","15,500","15,500","15,500","15,500","15,500","15,500","15,500","15,500"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","45,921","65,018","39,593","41,642","44,849","111,100","40,784","109,420","98,568","147,354","147,112","93,773"
,"販売費及び一般管理費計","4,268,876","5,008,814","3,946,588","7,009,154","4,893,073","4,233,175","5,422,943","4,215,579","4,270,977","5,077,421","4,168,987","4,071,771"
,"営業利益（損失）","738,225","-109,455","752,244","-4,095,641","1,077,996","1,023,932","-801,121","517,903","60,168","298,157","861,237","1,613,190"
"7111","受取利息","0","0","76","88","0","0","0","0","55","27","0","0"
"7112","受入家賃","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","26","27,272","0","0","0","0"
,"営業外収益計","0","0","76","88","0","0","26","27,272","55","27","0","0"
"7511","支払利息割引料","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","400,000","3,430","700","0","0"
,"営業外費用計","0","0","0","0","0","0","0","400,000","3,430","700","0","0"
,"経常利益（損失）","738,225","-109,455","752,320","-4,095,553","1,077,996","1,023,932","-801,095","145,175","56,793","297,484","861,237","1,613,190"
