"ｺｰﾄﾞ","勘定科目名"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"
"6216","修繕費／車両関係費","0","0","0","0","39,950","0","0","0","0","0","0","0"
"6217","事務用消耗品費","36,858","0","0","0","15,051","19,362","24,191","11,410","12,429","28,917","34,091","18,483"
"6218","通信交通費","279,373","204,875","152,792","276,439","248,267","227,442","239,609","203,246","276,223","210,271","223,645","162,486"
"6219","水道光熱費","201,993","189,170","203,187","221,395","277,134","237,272","236,457","249,242","284,224","305,545","272,822","216,714"
"6221","租税公課","0","0","0","0","9,744","0","0","65,800","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","24,750","0","0"
"6223","接待交際費","26,488","46,588","35,400","0","0","0","2,945","71,093","0","0","0","9,588"
"6224","保険料","74,390","74,390","74,390","74,390","74,390","74,390","74,390","74,390","74,390","74,390","77,060","77,060"
"6225","備品消耗品費","556,724","81,819","987,543","15,316","-481,166","321,584","374,025","293,516","243,328","78,718","542,026","18,818"
"6227","管理諸費","203,725","236,573","202,590","186,658","249,958","261,744","286,658","876,658","200,676","324,639","230,858","238,158"
"6228","リース／レンタル料","1,726,500","1,726,500","1,726,500","1,731,500","1,726,500","3,095,542","2,876,696","2,848,841","2,907,171","2,907,633","2,939,433","3,185,043"
"6229","諸会費","10,000","10,000","10,000","90,000","24,000","10,000","10,000","10,000","10,000","10,000","10,000","17,200"
"6313","本部費","0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","2,071,927","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","41,779,320","40,039,072","40,942,018","44,646,013","38,319,263","46,074,392","49,788,444","56,301,848","56,486,600","52,165,712","60,944,907","55,613,032"
,"営業利益（損失）","73,566","1,920,375","3,034,930","-194,343","8,688,310","2,177,138","-655,050","-4,982,746","-5,738,817","2,458,868","34,942","6,134,946"
"7111","受取利息","4","4","4","608","1,075","4","4","4","4","581","922","4"
"7112","為替差益等","0","0","0","0","107,108","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","30,477","106,557","30,528","30,477","1,463,650","48,658","39,568","168,678","134,914","30,477","30,477","30,477"
,"営業外収益計","30,481","106,561","30,532","31,085","1,571,833","48,662","39,572","168,682","134,918","31,058","31,399","30,481"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損等","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","5,480","0","438","0","0","4,631","0","0","2,187","0"
,"営業外費用計","0","0","5,480","0","438","0","0","4,631","0","0","2,187","0"
,"経常利益（損失）","104,047","2,026,936","3,059,982","-163,258","10,259,705","2,225,800","-615,478","-4,818,695","-5,603,899","2,489,926","64,154","6,165,427"
