"ｺｰﾄﾞ","勘定科目名"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","23,641","23,641","27,560","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","553,191","1,826,655","342,120","381,014","663,904","358,730","427,504","333,230","443,228","176,148","307,698","422,770"
"6227","管理諸費","123,033","128,103","130,214","274,033","128,074","110,149","129,344","125,149","75,370","23,052","46,764","49,149"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","7,225,243","8,369,261","6,628,796","6,673,001","7,713,630","6,909,690","6,940,605","6,399,628","4,929,352","4,635,061","5,348,975","5,918,957"
,"営業利益（損失）","3,591,094","295,425","2,459,992","3,134,712","4,104,761","3,597,130","2,168,871","1,944,252","-2,297,863","-1,769,661","-143,726","5,360,075"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","3,936","0","0","4,793","0","0","3,468","0","0","2,695"
,"営業外収益計","0","0","3,936","0","0","4,793","0","0","3,468","0","0","2,695"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","-123","0","0","0","0","0","0","0","598"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","200,000","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","200,000","0","-123","0","0","0","0","0","0","0","598"
,"経常利益（損失）","3,591,094","95,425","2,463,928","3,134,835","4,104,761","3,601,923","2,168,871","1,944,252","-2,294,395","-1,769,661","-143,726","5,362,172"
