"ｺｰﾄﾞ","勘定科目名"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"," 6年  1月"," 6年  2月"," 6年  3月"," 6年  4月"," 6年  5月"," 6年  6月"," 6年  7月"," 6年  8月"
"6234","リース料","0","0","32,800","44,020","56,710","32,800","56,710","56,710","56,710","56,710","56,710","85,310"
"6215","地代家賃","3,834,909","3,996,800","3,889,746","3,881,382","3,888,382","3,881,382","3,881,382","3,871,182","3,871,182","3,871,182","3,871,182","3,871,182"
"6216","修繕／車両関係費","0","0","0","0","178,300","0","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","1,744,832","463,212","495,080","647,872","487,453","318,377","923,253","826,725","766,840","413,343","591,655","479,435"
"6219","水道光熱費","593,351","481,096","459,885","112,050","412,360","433,791","428,424","419,980","384,050","378,228","400,798","470,585"
"6221","租税公課","16,782","37,000","2,600","9,030","14,400","13,600","12,580","102,200","317,300","18,600","29,600","12,764"
"6222","寄付金","0","20,000","0","0","12,000","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","65,465","70,147","42,063","115,057","44,025","155,688","0","97,689","176,166"
"6224","保険料","166,680","166,680","166,680","166,680","166,680","166,680","166,680","166,680","107,100","107,100","107,100","107,100"
"6225","備品消耗品費","328,995","367,452","246,443","265,597","115,726","362,684","175,960","219,165","240,132","90,390","332,372","263,949"
"6227","管理諸費","134,460","258,105","781,273","253,737","263,181","494,170","309,005","253,196","311,530","141,013","648,931","305,057"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","146,579","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","100","0","0","40,000","0","0","0","0","0","0","10,000","0"
,"販売費及び一般管理費計","33,794,827","30,205,540","31,175,326","30,942,488","30,633,156","30,963,812","32,740,634","30,011,965","29,146,844","27,945,515","31,428,906","32,253,991"
,"営業利益（損失）","-220,219","439,828","-218,358","1,761,228","2,769,590","4,042,114","12,723,690","7,112,007","2,001,067","6,727,115","2,646,291","2,913,516"
"7111","受取利息","257","0","0","0","0","165","183","0","0","0","0","2,683"
"7112",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","46,051","45,672","46,468","31,627","33,633","32,177","32,664","34,057","36,035","34,115","34,717","35,305"
,"営業外収益計","46,308","45,672","46,468","31,627","33,633","32,342","32,847","34,057","36,035","34,115","34,717","37,988"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","486,427","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","3,109","0","0","0","0","0","0","0","0","0"
,"営業外費用計","486,427","0","3,109","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-660,338","485,500","-174,999","1,792,855","2,803,223","4,074,456","12,756,537","7,146,064","2,037,102","6,761,230","2,681,008","2,951,504"
