"ｺｰﾄﾞ","勘定科目名"," 5年  7月"," 5年  8月"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"," 6年  1月"," 6年  2月"," 6年  3月"," 6年  4月"," 6年  5月"," 6年  6月"
"6311","雑給","1,875,008","2,018,746","1,726,517","1,792,311","1,793,744","2,085,963","2,497,480","2,246,543","2,341,614","2,131,477","2,394,930","2,112,534"
"6112","販売員旅費","0","0","0","0","0","123,875","0","8,982","0","0","0","0"
"6113","広告宣伝費","297,134","270,686","444,902","377,325","170,863","379,317","197,842","630,882","206,990","261,228","156,178","233,268"
"6114","容器包装費","0","0","0","0","0","0","0","0","0","0","0","0"
"6115","発送配達費","0","1,023","0","0","0","400","0","400","400","0","0","0"
"6116",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6117","その他の販売費","0","41,795","33,280","65,445","91,025","122,750","224,915","186,080","206,892","74,660","101,575","94,310"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","450,000","450,000","450,000","450,000","450,000","450,000","450,000","450,000","450,000","450,000","450,000","450,000"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","755,000","780,000","806,542","765,000","735,000","791,088","688,490","780,000","780,000","775,000","732,500","715,000"
"6213","従業員賞与","0","0","0","0","120,000","120,000","120,000","120,000","120,000","120,000","120,000","-455,000"
"6312","法定福利費","135,316","174,926","172,791","215,972","172,961","173,088","172,881","110,856","216,305","209,689","209,552","465,130"
"6226","厚生費","67,685","70,795","106,555","53,092","106,937","64,571","67,664","78,925","67,750","70,585","69,746","67,344"
"6119",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","1,130,000","1,130,000","1,130,000","-2,386,732","714,000","775,000","775,000","806,000","806,000","806,000","806,000","806,000"
"6234","リース料","44,000","44,000","33,800","47,900","45,300","27,500","47,900","37,700","27,500","47,900","37,700","27,500"
"6215","地代家賃","281,818","461,818","281,818","281,818","281,818","281,818","281,818","281,818","281,818","281,818","281,818","281,818"
"6216","修繕費","417,180","63,000","42,200","48,900","23,000","67,852","151,700","194,300","135,200","36,500","23,000","23,000"
"6217","事務用消耗品費","4,929","4,663","6,126","5,478","4,639","10,271","6,912","6,464","5,742","4,792","4,502","4,828"
"6218","通信交通費","8,410","8,440","8,897","24,805","10,253","9,476","8,569","8,743","18,161","9,231","15,652","9,483"
"6219","水道光熱費","1,243,367","1,232,291","1,160,704","1,061,524","1,066,245","1,124,437","1,263,337","1,239,044","1,270,653","756,942","969,006","1,083,250"
"6221","租税公課","166,000","166,000","166,000","167,562","153,150","150,000","150,000","170,650","150,000","150,000","212,500","150,000"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","2,593","0","2,728","2,664","12,233","0","13,136","0","0","0","2,091"
"6224","保険料","22,750","22,750","22,190","23,570","23,570","23,330","23,330","40,980","23,330","21,450","21,450","21,450"
"6225","備品消耗品費","412,068","628,165","833,337","391,831","505,883","1,568,867","505,473","442,109","542,989","701,087","589,682","677,388"
"6227","管理諸費","533,630","156,630","415,228","530,730","478,430","887,830","639,805","564,738","643,630","753,241","477,430","561,330"
"6228","車両費","107,265","115,391","183,354","122,209","76,146","54,546","100,751","204,726","63,110","136,635","68,883","94,209"
"6229","燃料費","1,091,005","937,575","1,059,753","1,140,879","1,580,043","1,730,655","2,155,014","1,913,304","2,146,364","2,101,770","1,577,762","1,637,583"
"6313","決済手数料","103,271","152,436","105,962","114,568","125,820","129,642","153,277","149,752","169,709","125,969","150,985","123,374"
"6233","衛生管理費","191,970","118,865","155,294","155,285","183,285","184,485","143,745","180,285","118,865","155,285","249,485","240,535"
"6314","貸倒償却","0","0","0","738","0","0","0","0","0","0","0","0"
"6231","雑費","22,927","26,409","26,691","41,444","46,946","37,564","52,283","42,666","29,198","55,248","30,782","31,351"
,"販売費及び一般管理費計","9,360,733","9,078,997","9,371,941","5,494,382","9,024,422","11,413,418","10,932,786","10,909,083","10,822,220","10,236,507","9,751,118","9,457,776"
,"営業利益（損失）","-956,070","2,561,439","-1,234,097","3,181,242","-34,533","-458,191","1,307,452","570,659","1,264,039","-691,311","1,050,919","251,532"
"7111","受取利息","0","0","57","19","0","0","0","0","83","0","0","0"
"7112",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","300"
"7118","雑収入","0","0","0","111,916","345,614","152,400","151,200","151,800","769,384","213,318","151,200","151,800"
,"営業外収益計","0","0","57","111,935","345,614","152,400","151,200","151,800","769,467","213,318","151,200","152,100"
"7511","支払利息","5,011","5,112","1,335","1,414,031","4,914","0","7,367","8,950","3,868","14,193","20,740","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","10,367","0","0","0","0","0","0","0","0"
,"営業外費用計","5,011","5,112","1,335","1,424,398","4,914","0","7,367","8,950","3,868","14,193","20,740","0"
,"経常利益（損失）","-961,081","2,556,327","-1,235,375","1,868,779","306,167","-305,791","1,451,285","713,509","2,029,638","-492,186","1,181,379","403,632"
